iteration,train_time_s,query_time_s,eig_time_s
0,22.0562,74.6998,69.0378
1,22.5064,142.6435,136.7032
2,23.4081,200.4303,194.4909
3,25.0503,251.303,245.2261
4,25.1625,306.5645,300.4836
5,26.0066,384.5044,378.4769
6,26.5865,446.6966,440.6056
7,27.4949,506.038,499.8657
8,28.5994,575.5392,569.4309
9,29.0408,636.2453,630.1461
