iteration,train_time_s,query_time_s,eig_time_s
0,21.3414,6.7771,
1,22.8217,6.8431,
2,23.6904,6.8104,
3,24.1949,6.7168,
4,24.8036,6.8082,
5,25.9339,6.8504,
6,26.3349,6.7529,
7,27.4406,6.784,
8,28.5605,6.8285,
9,29.0753,6.7834,
