iteration,train_time_s,query_time_s,eig_time_s
0,39.8057,5.8375,
1,36.3079,5.9058,
2,42.0061,5.8142,
3,43.0405,5.9108,
4,46.9321,6.0047,
5,48.101,6.0036,
6,45.6757,5.8392,
7,53.8915,6.0575,
8,53.5502,5.8914,
9,51.7073,5.9615,
