iteration,train_time_s,query_time_s,eig_time_s
0,47.9602,7.8214,
1,50.6284,7.5854,
2,48.1112,7.8733,
3,46.8093,7.7528,
4,45.6206,7.2668,
5,47.2999,7.8146,
6,44.926,7.7216,
7,51.6978,7.7057,
8,51.537,7.8969,
9,47.83,7.8391,
