lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,3,1.6288868188858032,0.21311475336551666,0,,,,,
,,3,,,0,0.3333333432674408,,,,
0.0001442986898059786,0.0001442986898059786,4,,,,,,,,
,,7,1.5896435976028442,0.4098360538482666,1,,,,,
,,7,,,1,0.699999988079071,,,,
0.0001442986898059786,0.0001442986898059786,8,,,,,,,,
,,11,1.5230159759521484,0.7049180269241333,2,,,,,
,,11,,,2,0.7333333492279053,,,,
0.0001442986898059786,0.0001442986898059786,12,,,,,,,,
,,15,1.419008493423462,0.7704917788505554,3,,,,,
,,15,,,3,0.8333333134651184,,,,
1.442986898059786e-05,1.442986898059786e-05,16,,,,,,,,
,,19,1.3093585968017578,0.7868852615356445,4,,,,,
,,19,,,4,0.8666666746139526,,,,
1.442986898059786e-05,1.442986898059786e-05,20,,,,,,,,
,,23,1.1815786361694336,0.7868852615356445,5,,,,,
,,23,,,5,0.8666666746139526,,,,
1.442986898059786e-05,1.442986898059786e-05,24,,,,,,,,
,,27,1.0463992357254028,0.8032786846160889,6,,,,,
,,27,,,6,0.8333333134651184,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,
,,31,0.9258049130439758,0.8032786846160889,7,,,,,
,,31,,,7,0.8666666746139526,,,,
1.4429868980597862e-06,1.4429868980597862e-06,32,,,,,,,,
,,35,0.8395814895629883,0.8032786846160889,8,,,,,
,,35,,,8,0.8666666746139526,,,,
1.4429868980597862e-06,1.4429868980597862e-06,36,,,,,,,,
,,39,0.7801902890205383,0.8032786846160889,9,,,,,
,,39,,,9,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,40,,,,,,,,
,,43,0.7422949075698853,0.8032786846160889,10,,,,,
,,43,,,10,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,44,,,,,,,,
,,47,0.7231326699256897,0.8032786846160889,11,,,,,
,,47,,,11,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,48,,,,,,,,
,,49,,,12,,0.6168959140777588,,,
,,51,0.7087647318840027,0.8032786846160889,12,,,,,
,,51,,,12,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,52,,,,,,,,
,,55,0.699715793132782,0.8032786846160889,13,,,,,
,,55,,,13,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,56,,,,,,,,
,,59,0.6894137263298035,0.8032786846160889,14,,,,,
,,59,,,14,0.8666666746139526,,,,
1.4429868980597863e-07,1.4429868980597863e-07,60,,,,,,,,
,,63,0.6874321103096008,0.8032786846160889,15,,,,,
,,63,,,15,0.8666666746139526,,,,
1.4429868980597864e-08,1.4429868980597864e-08,64,,,,,,,,
,,67,0.6869235634803772,0.8032786846160889,16,,,,,
,,67,,,16,0.8999999761581421,,,,
,,68,,,17,,,0.9619409441947937,0.8904444575309753,0.38138052821159363
