iteration,train_time_s,query_time_s,eig_time_s
0,21.2524,6.7608,
1,22.5196,6.754,
2,23.1108,6.746,
3,24.3449,6.7271,
4,24.6576,6.7775,
5,25.7758,6.8976,
6,26.0742,6.7984,
7,27.3753,6.7844,
8,28.4002,6.7289,
9,28.6764,6.7623,
