lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,6,1.529522180557251,0.4464285671710968,0,,,,,
,,6,,,0,0.3799999952316284,,,,
0.0001442986898059786,0.0001442986898059786,7,,,,,,,,
,,13,1.423106074333191,0.8392857313156128,1,,,,,
,,13,,,1,0.8799999952316284,,,,
0.0001442986898059786,0.0001442986898059786,14,,,,,,,,
,,20,1.163915753364563,0.8928571343421936,2,,,,,
,,20,,,2,0.8999999761581421,,,,
0.0001442986898059786,0.0001442986898059786,21,,,,,,,,
,,27,0.7839497327804565,0.8928571343421936,3,,,,,
,,27,,,3,0.9800000190734863,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,
,,34,0.5910625457763672,0.8928571343421936,4,,,,,
,,34,,,4,0.9800000190734863,,,,
1.442986898059786e-05,1.442986898059786e-05,35,,,,,,,,
,,41,0.5052972435951233,0.8928571343421936,5,,,,,
,,41,,,5,0.9800000190734863,,,,
1.442986898059786e-05,1.442986898059786e-05,42,,,,,,,,
,,48,0.4763251841068268,0.8928571343421936,6,,,,,
,,48,,,6,0.9800000190734863,,,,
1.442986898059786e-05,1.442986898059786e-05,49,,,,,,,,
,,49,,,7,,0.3479319214820862,,,
,,55,0.469754159450531,0.8928571343421936,7,,,,,
,,55,,,7,0.9200000166893005,,,,
1.4429868980597862e-06,1.4429868980597862e-06,56,,,,,,,,
,,62,0.4721209406852722,0.8928571343421936,8,,,,,
,,62,,,8,0.9599999785423279,,,,
1.4429868980597862e-06,1.4429868980597862e-06,63,,,,,,,,
,,69,0.4758583605289459,0.875,9,,,,,
,,69,,,9,0.9800000190734863,,,,
1.4429868980597862e-06,1.4429868980597862e-06,70,,,,,,,,
,,76,0.4766599237918854,0.875,10,,,,,
,,76,,,10,0.9599999785423279,,,,
1.4429868980597862e-06,1.4429868980597862e-06,77,,,,,,,,
,,83,0.47849389910697937,0.875,11,,,,,
,,83,,,11,0.9800000190734863,,,,
1.4429868980597863e-07,1.4429868980597863e-07,84,,,,,,,,
,,90,0.47620776295661926,0.875,12,,,,,
,,90,,,12,0.9800000190734863,,,,
1.4429868980597863e-07,1.4429868980597863e-07,91,,,,,,,,
,,97,0.4540458619594574,0.8928571343421936,13,,,,,
,,97,,,13,0.9800000190734863,,,,
1.4429868980597863e-07,1.4429868980597863e-07,98,,,,,,,,
,,99,,,14,,0.14962007105350494,,,
,,104,0.451389342546463,0.8928571343421936,14,,,,,
,,104,,,14,0.9800000190734863,,,,
1.4429868980597863e-07,1.4429868980597863e-07,105,,,,,,,,
,,111,0.4405655562877655,0.8928571343421936,15,,,,,
,,111,,,15,0.9200000166893005,,,,
1.4429868980597864e-08,1.4429868980597864e-08,112,,,,,,,,
,,118,0.447288453578949,0.8928571343421936,16,,,,,
,,118,,,16,0.9800000190734863,,,,
,,119,,,17,,,1.1473016738891602,0.8855555653572083,0.3716120719909668
