iteration,train_time_s,query_time_s,eig_time_s
0,21.5568,4.8173,
1,22.5418,4.7357,
2,23.4208,4.7542,
3,24.1148,4.7879,
4,24.9877,4.7469,
5,25.7848,4.726,
6,26.1755,4.7467,
7,27.2154,4.694,
8,28.4344,4.7222,
9,28.8355,4.6951,
