val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.327655792236328,0.12399999797344208,0,5,,,,
,,0,5,0.09254545718431473,,,
2.336698532104492,0.15199999511241913,1,11,,,,
,,1,11,0.1645454615354538,,,
3.4769389629364014,0.15199999511241913,2,17,,,,
,,2,17,0.1916363686323166,,,
,,3,18,,2.336902379989624,0.13740000128746033,0.13740000128746033
