lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,12,1.510794997215271,0.4464285671710968,0,,,,,
,,12,,,0,0.47999998927116394,,,,
0.0001442986898059786,0.0001442986898059786,13,,,,,,,,
,,25,1.1463851928710938,0.5714285969734192,1,,,,,
,,25,,,1,0.7300000190734863,,,,
0.0001442986898059786,0.0001442986898059786,26,,,,,,,,
,,38,0.5092134475708008,0.875,2,,,,,
,,38,,,2,0.7900000214576721,,,,
0.0001442986898059786,0.0001442986898059786,39,,,,,,,,
,,49,,,3,,0.6067904829978943,,,
,,51,0.4467163681983948,0.875,3,,,,,
,,51,,,3,0.8199999928474426,,,,
1.442986898059786e-05,1.442986898059786e-05,52,,,,,,,,
,,64,0.42115703225135803,0.875,4,,,,,
,,64,,,4,0.8600000143051147,,,,
1.442986898059786e-05,1.442986898059786e-05,65,,,,,,,,
,,77,0.41037851572036743,0.875,5,,,,,
,,77,,,5,0.8199999928474426,,,,
1.442986898059786e-05,1.442986898059786e-05,78,,,,,,,,
,,90,0.40919074416160583,0.875,6,,,,,
,,90,,,6,0.8600000143051147,,,,
1.442986898059786e-05,1.442986898059786e-05,91,,,,,,,,
,,99,,,7,,0.2903130352497101,,,
,,103,0.40656670928001404,0.875,7,,,,,
,,103,,,7,0.8500000238418579,,,,
1.4429868980597862e-06,1.4429868980597862e-06,104,,,,,,,,
,,116,0.3983643651008606,0.875,8,,,,,
,,116,,,8,0.800000011920929,,,,
1.4429868980597862e-06,1.4429868980597862e-06,117,,,,,,,,
,,129,0.39116254448890686,0.875,9,,,,,
,,129,,,9,0.8600000143051147,,,,
1.4429868980597862e-06,1.4429868980597862e-06,130,,,,,,,,
,,142,0.3857116103172302,0.875,10,,,,,
,,142,,,10,0.8700000047683716,,,,
1.4429868980597862e-06,1.4429868980597862e-06,143,,,,,,,,
,,149,,,11,,0.4345138669013977,,,
,,155,0.38730621337890625,0.875,11,,,,,
,,155,,,11,0.8500000238418579,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,
,,168,0.387265682220459,0.875,12,,,,,
,,168,,,12,0.8500000238418579,,,,
1.4429868980597863e-07,1.4429868980597863e-07,169,,,,,,,,
,,181,0.3891231417655945,0.875,13,,,,,
,,181,,,13,0.8600000143051147,,,,
1.4429868980597863e-07,1.4429868980597863e-07,182,,,,,,,,
,,194,0.39157941937446594,0.875,14,,,,,
,,194,,,14,0.8600000143051147,,,,
1.4429868980597863e-07,1.4429868980597863e-07,195,,,,,,,,
,,199,,,15,,0.9200418591499329,,,
,,207,0.38642576336860657,0.875,15,,,,,
,,207,,,15,0.8700000047683716,,,,
1.4429868980597864e-08,1.4429868980597864e-08,208,,,,,,,,
,,220,0.3804948031902313,0.875,16,,,,,
,,220,,,16,0.8399999737739563,,,,
,,221,,,17,,,0.4149782657623291,0.9306666851043701,0.39679908752441406
