lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,0.9091994166374207,0,,,,,,,,,,,,,,,,,,
,,62,,0,0.4167234003543854,0.8999834060668945,nan,0.9340000152587891,0.4541183412075043,0.4597499370574951,,,,,,,,,,,,
,,62,,0,,,,,,,0.7100650668144226,0.3504849672317505,0.5220000147819519,0.3398311734199524,0.3280373811721802,,,,,,,
0.0001442986898059786,0.0001442986898059786,63,,,,,,,,,,,,,,,,,,,,
,,99,0.8304092288017273,1,,,,,,,,,,,,,,,,,,
,,125,,1,0.4702072739601135,0.7778287529945374,nan,0.9399999976158142,0.4673495888710022,0.4806312620639801,,,,,,,,,,,,
,,125,,1,,,,,,,0.7780037522315979,0.43317484855651855,0.6899999976158142,0.4290713667869568,0.4251694679260254,,,,,,,
0.0001442986898059786,0.0001442986898059786,126,,,,,,,,,,,,,,,,,,,,
,,149,0.7740808725357056,2,,,,,,,,,,,,,,,,,,
,,188,,2,0.38465452194213867,0.908359944820404,nan,0.9300000071525574,0.4424620568752289,0.4526769518852234,,,,,,,,,,,,
,,188,,2,,,,,,,0.8291507959365845,0.4668086767196655,0.6819999814033508,0.4565214514732361,0.4436635375022888,,,,,,,
0.0001442986898059786,0.0001442986898059786,189,,,,,,,,,,,,,,,,,,,,
,,199,1.0678540468215942,3,,,,,,,,,,,,,,,,,,
,,249,0.6319235563278198,3,,,,,,,,,,,,,,,,,,
,,251,,3,0.326827734708786,0.9315220713615417,0.5147225260734558,0.9319999814033508,0.47222620248794556,0.47357988357543945,,,,,,,,,,,,
,,251,,3,,,,,,,0.8500894904136658,0.4786803722381592,0.7039999961853027,0.5139760375022888,0.4854622483253479,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,252,,,,,,,,,,,,,,,,,,,,
,,299,0.7263823747634888,4,,,,,,,,,,,,,,,,,,
,,314,,4,0.37778398394584656,0.9009477496147156,0.5060117244720459,0.9300000071525574,0.48049259185791016,0.4721405506134033,,,,,,,,,,,,
,,314,,4,,,,,,,0.8810319304466248,0.5772876143455505,0.75,0.6400080919265747,0.5884109735488892,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,315,,,,,,,,,,,,,,,,,,,,
,,349,1.942396640777588,5,,,,,,,,,,,,,,,,,,
,,377,,5,0.3379388451576233,0.8900718688964844,0.5123370289802551,0.9319999814033508,0.48117750883102417,0.47546911239624023,,,,,,,,,,,,
,,377,,5,,,,,,,0.8745870590209961,0.5247878432273865,0.7200000286102295,0.5778396129608154,0.5358662009239197,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,378,,,,,,,,,,,,,,,,,,,,
,,399,0.9088549017906189,6,,,,,,,,,,,,,,,,,,
,,440,,6,0.34273990988731384,0.8596031069755554,0.5408010482788086,0.9319999814033508,0.5000475645065308,0.5036675930023193,,,,,,,,,,,,
,,440,,6,,,,,,,0.8957663774490356,0.5806277990341187,0.7519999742507935,0.6390973925590515,0.5927465558052063,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,441,,,,,,,,,,,,,,,,,,,,
,,449,0.445668488740921,7,,,,,,,,,,,,,,,,,,
,,499,1.3382433652877808,7,,,,,,,,,,,,,,,,,,
,,503,,7,0.3425004482269287,0.8774412274360657,0.5021862983703613,0.9279999732971191,0.47891765832901,0.4680054783821106,,,,,,,,,,,,
,,503,,7,,,,,,,0.9054418802261353,0.6012307405471802,0.7620000243186951,0.6362853646278381,0.5926541686058044,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,504,,,,,,,,,,,,,,,,,,,,
,,549,0.7794396877288818,8,,,,,,,,,,,,,,,,,,
,,566,,8,0.319170206785202,0.8884162902832031,0.5046368837356567,0.9259999990463257,0.47778767347335815,0.4713398814201355,,,,,,,,,,,,
,,566,,8,,,,,,,0.903170108795166,0.6157766580581665,0.7699999809265137,0.6950140595436096,0.6267287135124207,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,567,,,,,,,,,,,,,,,,,,,,
,,599,1.1478137969970703,9,,,,,,,,,,,,,,,,,,
,,629,,9,0.3298242390155792,0.8790955543518066,0.5369169116020203,0.9319999814033508,0.5000475645065308,0.5078983306884766,,,,,,,,,,,,
,,629,,9,,,,,,,0.9090655446052551,0.618759274482727,0.7639999985694885,0.65174800157547,0.6048191785812378,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,630,,,,,,,,,,,,,,,,,,,,
,,649,0.9505797624588013,10,,,,,,,,,,,,,,,,,,
,,692,,10,0.334770530462265,0.8825643658638,0.5302042365074158,0.9279999732971191,0.4977877140045166,0.4999113082885742,,,,,,,,,,,,
,,692,,10,,,,,,,0.892218291759491,0.5782271027565002,0.7400000095367432,0.6124343276023865,0.557029128074646,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,693,,,,,,,,,,,,,,,,,,,,
,,699,1.011622667312622,11,,,,,,,,,,,,,,,,,,
,,749,0.6733394265174866,11,,,,,,,,,,,,,,,,,,
,,755,,11,0.3379969298839569,0.8680704236030579,0.504261314868927,0.9279999732971191,0.47891765832901,0.4680054783821106,,,,,,,,,,,,
,,755,,11,,,,,,,0.8954975008964539,0.5737054347991943,0.7540000081062317,0.634177565574646,0.5744979977607727,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,756,,,,,,,,,,,,,,,,,,,,
,,799,0.46567627787590027,12,,,,,,,,,,,,,,,,,,
,,818,,12,0.3371892273426056,0.8674909472465515,0.5492473840713501,0.9380000233650208,0.5034373998641968,0.5127662420272827,,,,,,,,,,,,
,,818,,12,,,,,,,0.9134857058525085,0.6205466985702515,0.7720000147819519,0.622582733631134,0.596482515335083,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,819,,,,,,,,,,,,,,,,,,,,
,,849,0.9783159494400024,13,,,,,,,,,,,,,,,,,,
,,881,,13,0.3277945816516876,0.8838844299316406,0.5421876311302185,0.9300000071525574,0.5177876949310303,0.5236483216285706,,,,,,,,,,,,
,,881,,13,,,,,,,0.9038543701171875,0.6013416051864624,0.7559999823570251,0.6804026365280151,0.6096003651618958,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,882,,,,,,,,,,,,,,,,,,,,
,,899,1.125755786895752,14,,,,,,,,,,,,,,,,,,
,,944,,14,0.3296474814414978,0.8779736757278442,0.5351150035858154,0.9300000071525574,0.4989176392555237,0.5008625984191895,,,,,,,,,,,,
,,944,,14,,,,,,,0.8889849781990051,0.5691620707511902,0.7639999985694885,0.6286785006523132,0.5779708623886108,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,945,,,,,,,,,,,,,,,,,,,,
,,949,1.244762897491455,15,,,,,,,,,,,,,,,,,,
,,999,1.0329043865203857,15,,,,,,,,,,,,,,,,,,
,,1007,,15,0.3187839686870575,0.8871933221817017,0.5277436971664429,0.9279999732971191,0.4977877140045166,0.5010767579078674,,,,,,,,,,,,
,,1007,,15,,,,,,,0.9143692255020142,0.6115529537200928,0.7680000066757202,0.678104817867279,0.6167000532150269,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,1008,,,,,,,,,,,,,,,,,,,,
,,1049,0.5120737552642822,16,,,,,,,,,,,,,,,,,,
,,1070,,16,0.3294459581375122,0.8700417876243591,0.5486677289009094,0.9380000233650208,0.5034373998641968,0.5127662420272827,,,,,,,,,,,,
,,1070,,16,,,,,,,0.8940454721450806,0.588988184928894,0.7559999823570251,0.6326432824134827,0.5826102495193481,,,,,,,
,,1071,,17,,,,,,,,,,,,0.3419532775878906,0.9062342047691345,0.5709069967269897,0.9279999732971191,0.5343282222747803,0.5482661128044128,0.5343282222747803
