iteration,train_time_s,query_time_s,eig_time_s
0,38.5011,7.7593,
1,41.2411,7.7756,
2,43.8316,7.6918,
3,47.3832,7.8624,
4,49.1481,8.029,
5,52.9425,7.9439,
6,47.6397,7.8677,
7,52.0594,7.8336,
8,55.3871,7.9284,
9,62.0793,7.3706,
