lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,18,1.3148350715637207,0.6065573692321777,0,,,,,
,,18,,,0,0.6200000047683716,,,,
0.0001442986898059786,0.0001442986898059786,19,,,,,,,,
,,37,0.6128737926483154,0.8032786846160889,1,,,,,
,,37,,,1,0.8533333539962769,,,,
0.0001442986898059786,0.0001442986898059786,38,,,,,,,,
,,49,,,2,,0.20560409128665924,,,
,,56,0.5271472334861755,0.8196721076965332,2,,,,,
,,56,,,2,0.8600000143051147,,,,
0.0001442986898059786,0.0001442986898059786,57,,,,,,,,
,,75,0.53229159116745,0.8196721076965332,3,,,,,
,,75,,,3,0.8733333349227905,,,,
1.442986898059786e-05,1.442986898059786e-05,76,,,,,,,,
,,94,0.5082979798316956,0.8196721076965332,4,,,,,
,,94,,,4,0.8866666555404663,,,,
1.442986898059786e-05,1.442986898059786e-05,95,,,,,,,,
,,99,,,5,,0.7291989326477051,,,
,,113,0.5094543695449829,0.8196721076965332,5,,,,,
,,113,,,5,0.8799999952316284,,,,
1.442986898059786e-05,1.442986898059786e-05,114,,,,,,,,
,,132,0.5138140320777893,0.8196721076965332,6,,,,,
,,132,,,6,0.8933333158493042,,,,
1.442986898059786e-05,1.442986898059786e-05,133,,,,,,,,
,,149,,,7,,0.2552443742752075,,,
,,151,0.5067086815834045,0.8196721076965332,7,,,,,
,,151,,,7,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,152,,,,,,,,
,,170,0.5064061880111694,0.8196721076965332,8,,,,,
,,170,,,8,0.8866666555404663,,,,
1.4429868980597862e-06,1.4429868980597862e-06,171,,,,,,,,
,,189,0.5146310925483704,0.8196721076965332,9,,,,,
,,189,,,9,0.8933333158493042,,,,
1.4429868980597862e-06,1.4429868980597862e-06,190,,,,,,,,
,,199,,,10,,0.3431134521961212,,,
,,208,0.5037022233009338,0.8196721076965332,10,,,,,
,,208,,,10,0.8933333158493042,,,,
1.4429868980597862e-06,1.4429868980597862e-06,209,,,,,,,,
,,227,0.5009309649467468,0.8196721076965332,11,,,,,
,,227,,,11,0.8799999952316284,,,,
1.4429868980597863e-07,1.4429868980597863e-07,228,,,,,,,,
,,246,0.5014762878417969,0.8196721076965332,12,,,,,
,,246,,,12,0.8866666555404663,,,,
1.4429868980597863e-07,1.4429868980597863e-07,247,,,,,,,,
,,249,,,13,,0.7503485679626465,,,
,,265,0.5071231126785278,0.8196721076965332,13,,,,,
,,265,,,13,0.9066666960716248,,,,
1.4429868980597863e-07,1.4429868980597863e-07,266,,,,,,,,
,,284,0.5000364780426025,0.8196721076965332,14,,,,,
,,284,,,14,0.9066666960716248,,,,
1.4429868980597863e-07,1.4429868980597863e-07,285,,,,,,,,
,,299,,,15,,0.8374564051628113,,,
,,303,0.5027931332588196,0.8196721076965332,15,,,,,
,,303,,,15,0.8933333158493042,,,,
1.4429868980597864e-08,1.4429868980597864e-08,304,,,,,,,,
,,322,0.5004777908325195,0.8196721076965332,16,,,,,
,,322,,,16,0.8933333158493042,,,,
,,323,,,17,,,0.2940739393234253,0.9308888912200928,0.3972227871417999
