val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3051769733428955,0.11460000276565552,0,5,,,,
,,0,5,0.07090909034013748,,,
2.246734380722046,0.1615999937057495,1,11,,,,
,,1,11,0.12309090793132782,,,
2.402491569519043,0.16019999980926514,2,17,,,,
,,2,17,0.11563636362552643,,,
,,3,18,,2.2498764991760254,0.15719999372959137,0.15720000863075256
