iteration,train_time_s,query_time_s,eig_time_s
0,21.4234,3.8313,
1,22.3558,3.4709,
2,23.1477,3.4527,
3,23.8618,3.4608,
4,24.2965,3.5197,
5,25.4238,3.4813,
6,26.029,3.4321,
7,26.9367,3.4396,
8,27.8176,3.4431,
9,28.6234,3.5475,
