iteration,train_time_s,query_time_s,eig_time_s
0,228.0492,63.2656,58.2179
1,228.8619,111.1853,105.7825
2,228.4365,168.6137,163.1165
3,227.4625,220.7736,215.0626
4,227.9988,298.6536,292.9151
5,227.6855,360.977,355.3848
6,228.4123,427.9686,422.4565
7,227.4348,500.1176,494.4944
8,228.9205,652.9732,647.3659
9,229.4643,759.5819,754.0673
