iteration,train_time_s,query_time_s,eig_time_s
0,21.5252,3.4858,
1,22.8839,3.4194,
2,23.2772,3.4497,
3,23.9983,3.4401,
4,24.7745,3.4998,
5,26.1856,3.4507,
6,26.1737,3.4948,
7,27.1509,3.4305,
8,28.1723,3.4663,
9,28.5461,3.4382,
