lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,31,0.8937458992004395,0.7246375679969788,nan,0.8700000047683716,0.37537726759910583,0.35643982887268066,0,,,,,,,,,,,,,
,,31,,,,,,,0,0.6147388219833374,0.3486969769001007,0.7799999713897705,0.3172639012336731,0.32570067048072815,,,,,,,,
0.0001442986898059786,0.0001442986898059786,32,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,1,,,,,,1.6542373895645142,,,,,,,
,,63,0.5642557144165039,0.7880005240440369,nan,0.8980000019073486,0.42032676935195923,0.4156218469142914,1,,,,,,,,,,,,,
,,63,,,,,,,1,0.8082254528999329,nan,0.8840000033378601,0.36941999197006226,0.3678644299507141,,,,,,,,
0.0001442986898059786,0.0001442986898059786,64,,,,,,,,,,,,,,,,,,,,
,,95,0.392142117023468,0.8647281527519226,nan,0.9100000262260437,0.4609960615634918,0.432253897190094,2,,,,,,,,,,,,,
,,95,,,,,,,2,0.7936290502548218,nan,0.8960000276565552,0.4845450520515442,0.4842599034309387,,,,,,,,
0.0001442986898059786,0.0001442986898059786,96,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,3,,,,,,0.5090251564979553,,,,,,,
,,127,0.42081165313720703,0.8223274350166321,nan,0.9179999828338623,0.42777571082115173,0.4187069535255432,3,,,,,,,,,,,,,
,,127,,,,,,,3,0.8432571291923523,nan,0.9240000247955322,0.4269571900367737,0.4248676896095276,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,128,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,4,,,,,,0.3675735890865326,,,,,,,
,,159,0.40707433223724365,0.8451603055000305,nan,0.9100000262260437,0.4627760946750641,0.44690847396850586,4,,,,,,,,,,,,,
,,159,,,,,,,4,0.8831527829170227,nan,0.9120000004768372,0.4917421340942383,0.47011297941207886,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,160,,,,,,,,,,,,,,,,,,,,
,,191,0.3598901331424713,0.8519808053970337,nan,0.9200000166893005,0.4760421812534332,0.4686349928379059,5,,,,,,,,,,,,,
,,191,,,,,,,5,0.8780574798583984,0.5575487613677979,0.9200000166893005,0.564179539680481,0.5380484461784363,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,192,,,,,,,,,,,,,,,,,,,,
,,199,,,,,,,6,,,,,,1.545655369758606,,,,,,,
,,223,0.3797672688961029,0.8543915152549744,nan,0.9200000166893005,0.523101270198822,0.5184010863304138,6,,,,,,,,,,,,,
,,223,,,,,,,6,0.9314162135124207,nan,0.9200000166893005,0.5699504613876343,0.5368200540542603,,,,,,,,
