lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,1.0237504243850708,0,,,,,,,,,,,,,,,,,,
,,62,,0,0.3806148171424866,0.7976146936416626,nan,0.9300000071525574,0.39592522382736206,0.38139644265174866,,,,,,,,,,,,
,,62,,0,,,,,,,0.6952285766601562,0.3763248324394226,0.5299999713897705,0.35653549432754517,0.34987694025039673,,,,,,,
0.0001442986898059786,0.0001442986898059786,63,,,,,,,,,,,,,,,,,,,,
,,99,1.0061410665512085,1,,,,,,,,,,,,,,,,,,
,,125,,1,0.28858163952827454,0.8493919372558594,nan,0.9480000138282776,0.4996907711029053,0.5305644869804382,,,,,,,,,,,,
,,125,,1,,,,,,,0.7749733328819275,nan,0.6800000071525574,0.43234819173812866,0.42436379194259644,,,,,,,
0.0001442986898059786,0.0001442986898059786,126,,,,,,,,,,,,,,,,,,,,
,,149,0.6977930068969727,2,,,,,,,,,,,,,,,,,,
,,188,,2,0.2298995405435562,0.8749057054519653,nan,0.9459999799728394,0.48058080673217773,0.4931347966194153,,,,,,,,,,,,
,,188,,2,,,,,,,0.7722445726394653,nan,0.7200000286102295,0.4925667643547058,0.5005699396133423,,,,,,,
0.0001442986898059786,0.0001442986898059786,189,,,,,,,,,,,,,,,,,,,,
,,199,1.0246586799621582,3,,,,,,,,,,,,,,,,,,
,,249,0.5245689749717712,3,,,,,,,,,,,,,,,,,,
,,251,,3,0.25527140498161316,0.9263748526573181,nan,0.9520000219345093,0.5311071276664734,0.5675173401832581,,,,,,,,,,,,
,,251,,3,,,,,,,0.8338980078697205,nan,0.7120000123977661,0.4766484797000885,0.47933635115623474,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,252,,,,,,,,,,,,,,,,,,,,
,,299,0.8734328746795654,4,,,,,,,,,,,,,,,,,,
,,314,,4,0.21573935449123383,0.8868457674980164,nan,0.949999988079071,0.5205808281898499,0.5579070448875427,,,,,,,,,,,,
,,314,,4,,,,,,,0.8581199645996094,nan,0.7480000257492065,0.5150059461593628,0.5257889032363892,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,315,,,,,,,,,,,,,,,,,,,,
,,349,1.001764178276062,5,,,,,,,,,,,,,,,,,,
,,377,,5,0.21530970931053162,0.8735446929931641,nan,0.949999988079071,0.5205808281898499,0.5562196969985962,,,,,,,,,,,,
,,377,,5,,,,,,,0.8722172975540161,nan,0.7620000243186951,0.5319154858589172,0.5416434407234192,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,378,,,,,,,,,,,,,,,,,,,,
,,399,1.4333462715148926,6,,,,,,,,,,,,,,,,,,
,,440,,6,0.22278547286987305,0.9039048552513123,nan,0.9520000219345093,0.5311071276664734,0.5706280469894409,,,,,,,,,,,,
,,440,,6,,,,,,,0.8623348474502563,nan,0.7519999742507935,0.5214864015579224,0.5283107161521912,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,441,,,,,,,,,,,,,,,,,,,,
,,449,0.6943714022636414,7,,,,,,,,,,,,,,,,,,
,,499,0.2858538329601288,7,,,,,,,,,,,,,,,,,,
,,503,,7,0.23431041836738586,0.9027966856956482,nan,0.9539999961853027,0.5416334271430969,0.5735228061676025,,,,,,,,,,,,
,,503,,7,,,,,,,0.8473507165908813,nan,0.7820000052452087,0.5634852051734924,0.5775760412216187,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,504,,,,,,,,,,,,,,,,,,,,
,,549,1.0237810611724854,8,,,,,,,,,,,,,,,,,,
,,566,,8,0.20738209784030914,0.8638672232627869,nan,0.9539999961853027,0.5416334271430969,0.5721464157104492,,,,,,,,,,,,
,,566,,8,,,,,,,0.859401524066925,nan,0.7720000147819519,0.5526629686355591,0.5593072772026062,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,567,,,,,,,,,,,,,,,,,,,,
,,599,0.605632483959198,9,,,,,,,,,,,,,,,,,,
,,629,,9,0.22613446414470673,0.8920168876647949,nan,0.9539999961853027,0.5416334271430969,0.5767505764961243,,,,,,,,,,,,
,,629,,9,,,,,,,0.8691774606704712,nan,0.7760000228881836,0.5644822120666504,0.5738091468811035,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,630,,,,,,,,,,,,,,,,,,,,
,,649,0.3179548382759094,10,,,,,,,,,,,,,,,,,,
,,692,,10,0.21883875131607056,0.891326367855072,nan,0.9539999961853027,0.5416334271430969,0.5767505764961243,,,,,,,,,,,,
,,692,,10,,,,,,,0.8500750660896301,nan,0.7620000243186951,0.5357295274734497,0.5425251722335815,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,693,,,,,,,,,,,,,,,,,,,,
,,699,1.0030412673950195,11,,,,,,,,,,,,,,,,,,
,,749,0.6414046287536621,11,,,,,,,,,,,,,,,,,,
,,755,,11,0.21419227123260498,0.8847187161445618,nan,0.9539999961853027,0.5416334271430969,0.5767505764961243,,,,,,,,,,,,
,,755,,11,,,,,,,0.9087414145469666,nan,0.7860000133514404,0.5750517845153809,0.5832411646842957,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,756,,,,,,,,,,,,,,,,,,,,
,,799,0.6020865440368652,12,,,,,,,,,,,,,,,,,,
,,818,,12,0.2103334665298462,0.8953468203544617,nan,0.9539999961853027,0.5416334271430969,0.5800173282623291,,,,,,,,,,,,
,,818,,12,,,,,,,0.8756389617919922,nan,0.7820000052452087,0.5569204688072205,0.5683903694152832,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,819,,,,,,,,,,,,,,,,,,,,
,,849,0.4369884133338928,13,,,,,,,,,,,,,,,,,,
,,881,,13,0.21614870429039001,0.9007238745689392,nan,0.9520000219345093,0.5311071276664734,0.5706280469894409,,,,,,,,,,,,
,,881,,13,,,,,,,0.8744889497756958,nan,0.7900000214576721,0.5713782906532288,0.5804843306541443,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,882,,,,,,,,,,,,,,,,,,,,
,,899,0.5375881195068359,14,,,,,,,,,,,,,,,,,,
,,944,,14,0.20616379380226135,0.8628403544425964,nan,0.9559999704360962,0.5423183441162109,0.5808826684951782,,,,,,,,,,,,
,,944,,14,,,,,,,0.8768381476402283,nan,0.7860000133514404,0.5586419701576233,0.5709640979766846,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,945,,,,,,,,,,,,,,,,,,,,
,,949,0.741172194480896,15,,,,,,,,,,,,,,,,,,
,,999,0.18874534964561462,15,,,,,,,,,,,,,,,,,,
,,1007,,15,0.20862914621829987,0.8919386267662048,nan,0.9539999961853027,0.5416334271430969,0.5767505764961243,,,,,,,,,,,,
,,1007,,15,,,,,,,0.8828830718994141,nan,0.7760000228881836,0.5539350509643555,0.5641366243362427,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,1008,,,,,,,,,,,,,,,,,,,,
,,1049,0.7123929262161255,16,,,,,,,,,,,,,,,,,,
,,1070,,16,0.216678649187088,0.8988029360771179,nan,0.9539999961853027,0.5416334271430969,0.5767505764961243,,,,,,,,,,,,
,,1070,,16,,,,,,,0.8791597485542297,nan,0.7720000147819519,0.5553954839706421,0.5660173892974854,,,,,,,
,,1071,,17,,,,,,,,,,,,0.22409465909004211,0.8709689378738403,nan,0.9459999799728394,0.49366727471351624,0.5226302146911621,0.49366724491119385
