lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,1.8886229991912842,0,,,,,,,,,,,,,,,,,,
,,99,1.8550877571105957,0,,,,,,,,,,,,,,,,,,
,,149,1.4258594512939453,0,,,,,,,,,,,,,,,,,,
,,187,,0,0.6108782887458801,0.7633480429649353,nan,0.9179999828338623,0.48488932847976685,0.4567085802555084,,,,,,,,,,,,
,,187,,0,,,,,,,0.7813872694969177,0.44598037004470825,0.7606666684150696,0.4352540373802185,0.43244069814682007,,,,,,,
0.0001442986898059786,0.0001442986898059786,188,,,,,,,,,,,,,,,,,,,,
,,199,0.44516444206237793,1,,,,,,,,,,,,,,,,,,
,,249,0.4167528450489044,1,,,,,,,,,,,,,,,,,,
,,299,0.7080979347229004,1,,,,,,,,,,,,,,,,,,
,,349,0.4712655544281006,1,,,,,,,,,,,,,,,,,,
,,375,,1,0.2888331413269043,0.8625441789627075,nan,0.9340000152587891,0.576657772064209,0.5682159662246704,,,,,,,,,,,,
,,375,,1,,,,,,,0.8347299695014954,0.45946693420410156,0.7826666831970215,0.4726288318634033,0.4532540440559387,,,,,,,
0.0001442986898059786,0.0001442986898059786,376,,,,,,,,,,,,,,,,,,,,
,,399,0.2422795593738556,2,,,,,,,,,,,,,,,,,,
,,449,1.1751372814178467,2,,,,,,,,,,,,,,,,,,
,,499,1.1562118530273438,2,,,,,,,,,,,,,,,,,,
,,549,1.403693437576294,2,,,,,,,,,,,,,,,,,,
,,563,,2,0.28170663118362427,0.8158277869224548,nan,0.9399999976158142,0.6281514167785645,0.5973302125930786,,,,,,,,,,,,
,,563,,2,,,,,,,0.859854519367218,0.49511903524398804,0.7993333339691162,0.5171903371810913,0.48706188797950745,,,,,,,
0.0001442986898059786,0.0001442986898059786,564,,,,,,,,,,,,,,,,,,,,
,,599,0.6044872999191284,3,,,,,,,,,,,,,,,,,,
,,649,1.2172045707702637,3,,,,,,,,,,,,,,,,,,
,,699,0.8622012734413147,3,,,,,,,,,,,,,,,,,,
,,749,1.3414126634597778,3,,,,,,,,,,,,,,,,,,
,,751,,3,0.2922969460487366,0.8208509683609009,nan,0.9419999718666077,0.6289136409759521,0.6043678522109985,,,,,,,,,,,,
,,751,,3,,,,,,,0.8586443066596985,0.5223913192749023,0.8159999847412109,0.5543757081031799,0.5277342200279236,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,752,,,,,,,,,,,,,,,,,,,,
,,799,0.20740199089050293,4,,,,,,,,,,,,,,,,,,
,,849,0.5672948360443115,4,,,,,,,,,,,,,,,,,,
,,899,1.1191929578781128,4,,,,,,,,,,,,,,,,,,
,,939,,4,0.2724727392196655,0.7936978340148926,nan,0.9620000123977661,0.6590058207511902,0.6599355936050415,,,,,,,,,,,,
,,939,,4,,,,,,,0.8690372705459595,0.591435968875885,0.8479999899864197,0.5837644338607788,0.57457435131073,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,940,,,,,,,,,,,,,,,,,,,,
,,949,0.5271709561347961,5,,,,,,,,,,,,,,,,,,
,,999,1.5012919902801514,5,,,,,,,,,,,,,,,,,,
,,1049,1.1461968421936035,5,,,,,,,,,,,,,,,,,,
,,1099,1.34873628616333,5,,,,,,,,,,,,,,,,,,
,,1127,,5,0.2727341651916504,0.7944332361221313,nan,0.9559999704360962,0.6461423635482788,0.6468983888626099,,,,,,,,,,,,
,,1127,,5,,,,,,,0.9187030792236328,0.6157145500183105,0.859333336353302,0.6046343445777893,0.590567409992218,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,1128,,,,,,,,,,,,,,,,,,,,
,,1149,0.37437474727630615,6,,,,,,,,,,,,,,,,,,
,,1199,0.3192131221294403,6,,,,,,,,,,,,,,,,,,
,,1249,0.7842592000961304,6,,,,,,,,,,,,,,,,,,
,,1299,1.0004723072052002,6,,,,,,,,,,,,,,,,,,
,,1315,,6,0.32314473390579224,0.7902799844741821,nan,0.9459999799728394,0.6125938296318054,0.6122556924819946,,,,,,,,,,,,
,,1315,,6,,,,,,,0.9094285368919373,0.6607602834701538,0.8600000143051147,0.5915651321411133,0.5998666286468506,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,1316,,,,,,,,,,,,,,,,,,,,
,,1349,0.8870617151260376,7,,,,,,,,,,,,,,,,,,
,,1399,1.160788655281067,7,,,,,,,,,,,,,,,,,,
,,1449,0.7469810247421265,7,,,,,,,,,,,,,,,,,,
,,1499,0.7914409041404724,7,,,,,,,,,,,,,,,,,,
,,1503,,7,0.28147539496421814,0.7895087599754333,nan,0.9539999961853027,0.6544087529182434,0.6489527225494385,,,,,,,,,,,,
,,1503,,7,,,,,,,0.9212299585342407,0.6375119686126709,0.8586666584014893,0.6175613403320312,0.6049996614456177,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,1504,,,,,,,,,,,,,,,,,,,,
,,1549,0.5493518114089966,8,,,,,,,,,,,,,,,,,,
,,1599,0.24494682252407074,8,,,,,,,,,,,,,,,,,,
,,1649,1.123637080192566,8,,,,,,,,,,,,,,,,,,
,,1691,,8,0.25234055519104004,0.7967848181724548,nan,0.9520000219345093,0.6438823938369751,0.6407287120819092,,,,,,,,,,,,
,,1691,,8,,,,,,,0.9349098205566406,0.6251274347305298,0.8573333621025085,0.6320288777351379,0.6084174513816833,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,1692,,,,,,,,,,,,,,,,,,,,
,,1699,0.8424331545829773,9,,,,,,,,,,,,,,,,,,
,,1749,0.3797493278980255,9,,,,,,,,,,,,,,,,,,
,,1799,0.44477665424346924,9,,,,,,,,,,,,,,,,,,
,,1849,0.9042307734489441,9,,,,,,,,,,,,,,,,,,
,,1879,,9,0.278931587934494,0.7907564043998718,nan,0.9539999961853027,0.6544087529182434,0.6489527225494385,,,,,,,,,,,,
,,1879,,9,,,,,,,0.9315508008003235,0.6548107862472534,0.8566666841506958,0.637051522731781,0.6215426921844482,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,1880,,,,,,,,,,,,,,,,,,,,
,,1899,0.26544472575187683,10,,,,,,,,,,,,,,,,,,
,,1949,0.4476456940174103,10,,,,,,,,,,,,,,,,,,
,,1999,0.5095641613006592,10,,,,,,,,,,,,,,,,,,
,,2049,0.8915504217147827,10,,,,,,,,,,,,,,,,,,
,,2067,,10,0.2827647030353546,0.790554940700531,nan,0.9539999961853027,0.6544087529182434,0.6489527225494385,,,,,,,,,,,,
,,2067,,10,,,,,,,0.9423381686210632,0.6327289938926697,0.8560000061988831,0.6230276823043823,0.5972864031791687,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,2068,,,,,,,,,,,,,,,,,,,,
,,2099,1.0030007362365723,11,,,,,,,,,,,,,,,,,,
,,2149,0.3214225471019745,11,,,,,,,,,,,,,,,,,,
,,2199,0.7189452648162842,11,,,,,,,,,,,,,,,,,,
,,2249,0.9056004285812378,11,,,,,,,,,,,,,,,,,,
,,2255,,11,0.27024543285369873,0.7932856678962708,nan,0.9539999961853027,0.6544087529182434,0.6489527225494385,,,,,,,,,,,,
,,2255,,11,,,,,,,0.9275234341621399,0.6701708436012268,0.8666666746139526,0.6563987135887146,0.6427118182182312,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,2256,,,,,,,,,,,,,,,,,,,,
,,2299,0.24175962805747986,12,,,,,,,,,,,,,,,,,,
,,2349,0.20843158662319183,12,,,,,,,,,,,,,,,,,,
,,2399,1.0388036966323853,12,,,,,,,,,,,,,,,,,,
,,2443,,12,0.26307979226112366,0.7966051697731018,nan,0.9559999704360962,0.6649349927902222,0.6568045020103455,,,,,,,,,,,,
,,2443,,12,,,,,,,0.9267973303794861,0.6338403224945068,0.8673333525657654,0.6570530533790588,0.6305786371231079,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,2444,,,,,,,,,,,,,,,,,,,,
,,2449,1.2880101203918457,13,,,,,,,,,,,,,,,,,,
,,2499,0.3726252317428589,13,,,,,,,,,,,,,,,,,,
,,2549,0.4466766119003296,13,,,,,,,,,,,,,,,,,,
,,2599,0.3207855522632599,13,,,,,,,,,,,,,,,,,,
,,2631,,13,0.2650085389614105,0.7950015068054199,nan,0.9539999961853027,0.6544087529182434,0.6489527225494385,,,,,,,,,,,,
,,2631,,13,,,,,,,0.9423959851264954,0.627249002456665,0.8586666584014893,0.6217374205589294,0.5965644121170044,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,2632,,,,,,,,,,,,,,,,,,,,
,,2649,0.47247329354286194,14,,,,,,,,,,,,,,,,,,
