lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,0.633607029914856,0,,,,,,,,,,,,,,,,,,
,,99,0.9491503238677979,0,,,,,,,,,,,,,,,,,,
,,149,0.7198478579521179,0,,,,,,,,,,,,,,,,,,
,,199,0.933828592300415,0,,,,,,,,,,,,,,,,,,
,,249,0.39843422174453735,0,,,,,,,,,,,,,,,,,,
,,249,,0,0.5225533246994019,0.9283729791641235,nan,0.9319999814033508,0.5691692233085632,0.5721613168716431,,,,,,,,,,,,
,,249,,0,,,,,,,0.7384196519851685,0.4204667806625366,0.765500009059906,0.4272957444190979,0.41970306634902954,,,,,,,
0.0001442986898059786,0.0001442986898059786,250,,,,,,,,,,,,,,,,,,,,
,,299,0.6252488493919373,1,,,,,,,,,,,,,,,,,,
,,349,1.4114222526550293,1,,,,,,,,,,,,,,,,,,
,,399,0.5425848364830017,1,,,,,,,,,,,,,,,,,,
,,449,0.37878161668777466,1,,,,,,,,,,,,,,,,,,
,,499,0.7429595589637756,1,,,,,,,,,,,,,,,,,,
,,499,,1,0.35830485820770264,0.8797840476036072,nan,0.9340000152587891,0.568519115447998,0.5747372508049011,,,,,,,,,,,,
,,499,,1,,,,,,,0.8051823973655701,0.4637472629547119,0.815500020980835,0.4861646294593811,0.4699106812477112,,,,,,,
0.0001442986898059786,0.0001442986898059786,500,,,,,,,,,,,,,,,,,,,,
,,549,2.341371536254883,2,,,,,,,,,,,,,,,,,,
,,599,0.35184821486473083,2,,,,,,,,,,,,,,,,,,
,,649,0.33754169940948486,2,,,,,,,,,,,,,,,,,,
,,699,0.4987713098526001,2,,,,,,,,,,,,,,,,,,
,,749,0.6762803792953491,2,,,,,,,,,,,,,,,,,,
,,749,,2,0.3207157552242279,0.9377719163894653,nan,0.9440000057220459,0.5737237930297852,0.5837911367416382,,,,,,,,,,,,
,,749,,2,,,,,,,0.8376981616020203,nan,0.7925000190734863,0.5250885486602783,0.48120149970054626,,,,,,,
0.0001442986898059786,0.0001442986898059786,750,,,,,,,,,,,,,,,,,,,,
,,799,1.0959821939468384,3,,,,,,,,,,,,,,,,,,
,,849,0.43316054344177246,3,,,,,,,,,,,,,,,,,,
,,899,2.9986650943756104,3,,,,,,,,,,,,,,,,,,
,,949,0.4636272192001343,3,,,,,,,,,,,,,,,,,,
,,999,0.9637296795845032,3,,,,,,,,,,,,,,,,,,
