lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,24,1.2067021131515503,0.5,0,,,,,
,,24,,,0,0.7450000047683716,,,,
0.0001442986898059786,0.0001442986898059786,25,,,,,,,,
,,49,,,1,,0.2562037408351898,,,
,,49,0.7452414035797119,0.7599999904632568,1,,,,,
,,49,,,1,0.8650000095367432,,,,
0.0001442986898059786,0.0001442986898059786,50,,,,,,,,
,,74,0.6369733810424805,0.800000011920929,2,,,,,
,,74,,,2,0.8650000095367432,,,,
0.0001442986898059786,0.0001442986898059786,75,,,,,,,,
,,99,,,3,,0.12897464632987976,,,
,,99,0.7254783511161804,0.7799999713897705,3,,,,,
,,99,,,3,0.8899999856948853,,,,
1.442986898059786e-05,1.442986898059786e-05,100,,,,,,,,
,,124,0.6109625697135925,0.800000011920929,4,,,,,
,,124,,,4,0.8849999904632568,,,,
1.442986898059786e-05,1.442986898059786e-05,125,,,,,,,,
,,149,,,5,,0.721896767616272,,,
,,149,0.6231845021247864,0.800000011920929,5,,,,,
,,149,,,5,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,150,,,,,,,,
,,174,0.6147632002830505,0.800000011920929,6,,,,,
,,174,,,6,0.8999999761581421,,,,
1.442986898059786e-05,1.442986898059786e-05,175,,,,,,,,
,,199,,,7,,0.4920140504837036,,,
,,199,0.608130156993866,0.800000011920929,7,,,,,
,,199,,,7,0.8949999809265137,,,,
1.4429868980597862e-06,1.4429868980597862e-06,200,,,,,,,,
,,224,0.613885760307312,0.800000011920929,8,,,,,
,,224,,,8,0.8999999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,225,,,,,,,,
,,249,,,9,,0.8775413632392883,,,
,,249,0.614457905292511,0.800000011920929,9,,,,,
,,249,,,9,0.9100000262260437,,,,
1.4429868980597862e-06,1.4429868980597862e-06,250,,,,,,,,
,,274,0.6075479388237,0.800000011920929,10,,,,,
,,274,,,10,0.9150000214576721,,,,
1.4429868980597862e-06,1.4429868980597862e-06,275,,,,,,,,
,,299,,,11,,0.8024447560310364,,,
,,299,0.6139686107635498,0.800000011920929,11,,,,,
,,299,,,11,0.8999999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,300,,,,,,,,
,,324,0.608106255531311,0.800000011920929,12,,,,,
,,324,,,12,0.8650000095367432,,,,
1.4429868980597863e-07,1.4429868980597863e-07,325,,,,,,,,
,,349,,,13,,0.5638976097106934,,,
,,349,0.6084597110748291,0.800000011920929,13,,,,,
,,349,,,13,0.8849999904632568,,,,
1.4429868980597863e-07,1.4429868980597863e-07,350,,,,,,,,
,,374,0.6070815920829773,0.800000011920929,14,,,,,
,,374,,,14,0.9049999713897705,,,,
1.4429868980597863e-07,1.4429868980597863e-07,375,,,,,,,,
,,399,,,15,,0.2976030111312866,,,
,,399,0.6062684059143066,0.800000011920929,15,,,,,
,,399,,,15,0.9049999713897705,,,,
1.4429868980597864e-08,1.4429868980597864e-08,400,,,,,,,,
,,424,0.6045939922332764,0.800000011920929,16,,,,,
,,424,,,16,0.8999999761581421,,,,
,,425,,,17,,,0.2612884044647217,0.93022221326828,0.3971433639526367
