lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,43,0.787938117980957,0.8046213388442993,nan,0.8859999775886536,0.48384180665016174,0.41628652811050415,0,,,,,,,,,,,,,
,,43,,,,,,,0,0.6719229817390442,0.35960835218429565,0.5600000023841858,0.3424766957759857,0.34619995951652527,,,,,,,,
0.0001442986898059786,0.0001442986898059786,44,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,1,,,,,,1.5129282474517822,,,,,,,
,,87,0.745530903339386,0.8658828139305115,0.4231606423854828,0.7919999957084656,0.45900091528892517,0.3771883249282837,1,,,,,,,,,,,,,
,,87,,,,,,,1,0.7129276990890503,0.4015299677848816,0.6371428370475769,0.391798734664917,0.37596771121025085,,,,,,,,
0.0001442986898059786,0.0001442986898059786,88,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,2,,,,,,1.3162035942077637,,,,,,,
,,131,0.6401877403259277,0.9278759360313416,nan,0.8960000276565552,0.4706214964389801,0.4220370352268219,2,,,,,,,,,,,,,
,,131,,,,,,,2,0.7689113020896912,0.42534130811691284,0.7228571176528931,0.42617863416671753,0.41448622941970825,,,,,,,,
0.0001442986898059786,0.0001442986898059786,132,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,3,,,,,,1.674978256225586,,,,,,,
,,175,0.4260667860507965,0.89338219165802,nan,0.9039999842643738,0.4378461241722107,0.4106103479862213,3,,,,,,,,,,,,,
,,175,,,,,,,3,0.8277904391288757,0.5028282999992371,0.7400000095367432,0.5224052667617798,0.5008615255355835,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,176,,,,,,,,,,,,,,,,,,,,
,,199,,,,,,,4,,,,,,1.140566349029541,,,,,,,
,,219,0.45266053080558777,0.9338890910148621,nan,0.9279999732971191,0.47161054611206055,0.4615558683872223,4,,,,,,,,,,,,,
,,219,,,,,,,4,0.826940655708313,0.5175518989562988,0.7485714554786682,0.5082117319107056,0.5107764601707458,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,220,,,,,,,,,,,,,,,,,,,,
,,249,,,,,,,5,,,,,,1.2554528713226318,,,,,,,
,,263,0.4201669991016388,0.9483351111412048,nan,0.9399999976158142,0.4766101837158203,0.474963515996933,5,,,,,,,,,,,,,
,,263,,,,,,,5,0.8870288729667664,0.5240691900253296,0.7628571391105652,0.5184354782104492,0.5062108039855957,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,264,,,,,,,,,,,,,,,,,,,,
,,299,,,,,,,6,,,,,,1.052353858947754,,,,,,,
,,307,0.4191855490207672,0.9501270651817322,nan,0.9399999976158142,0.4577401280403137,0.4661436676979065,6,,,,,,,,,,,,,
,,307,,,,,,,6,0.8827384114265442,0.5915442109107971,0.7742857336997986,0.5705417990684509,0.5643960237503052,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,308,,,,,,,,,,,,,,,,,,,,
,,349,,,,,,,7,,,,,,0.9885259866714478,,,,,,,
,,351,0.42550477385520935,0.9453701376914978,nan,0.9380000233650208,0.47637027502059937,0.4790748953819275,7,,,,,,,,,,,,,
