iteration,train_time_s,query_time_s,eig_time_s
0,62.9681,51.3711,43.9789
1,53.0816,82.1414,73.8316
2,69.608,132.4584,123.686
3,71.5623,159.5695,150.8914
4,83.1469,204.7471,195.8579
5,90.0453,283.6492,274.4515
6,84.257,326.7244,317.8618
7,87.0719,362.4613,353.5819
8,94.895,424.2438,415.4096
9,87.1277,482.349,473.598
