iteration,train_time_s,query_time_s,eig_time_s
0,33.7523,5.9158,
1,39.5826,5.93,
2,42.1097,5.9696,
3,44.1724,6.0219,
4,50.2199,6.1984,
5,57.0461,5.9403,
6,47.9109,6.0328,
7,45.2163,6.0751,
8,53.1348,6.0716,
9,51.7502,6.1742,
