iteration,train_time_s,query_time_s,eig_time_s
0,21.4801,15.4148,
1,22.5617,15.3584,
2,23.3051,15.4756,
3,24.2176,15.5226,
4,24.7473,15.5642,
5,25.8871,15.5912,
6,26.4171,15.586,
7,27.3512,15.6519,
8,28.267,15.6092,
9,28.5051,15.6267,
