iteration,train_time_s,query_time_s,eig_time_s
0,67.9613,91.4596,81.5514
1,46.3724,112.9592,104.4094
2,51.4096,145.9374,136.5114
3,65.8196,167.272,158.1733
4,75.5169,199.3052,188.3378
5,87.8293,273.4495,263.6136
6,86.9937,305.7572,295.6292
7,100.7128,347.1319,336.8025
8,106.3448,402.1964,391.1506
9,107.526,459.67,448.9771
