iteration,train_time_s,query_time_s,eig_time_s
0,36.7466,5.6765,
1,38.6403,5.6232,
2,41.6608,6.1371,
3,38.7383,5.7341,
4,45.8912,5.8189,
5,46.4906,5.6566,
6,44.81,5.6997,
7,47.6619,5.7771,
8,51.7237,5.8169,
9,53.8293,5.6194,
