iteration,train_time_s,query_time_s,eig_time_s
0,27.8613,99.7631,84.1071
1,31.0018,153.2407,137.585
2,32.0422,211.1635,195.1404
3,33.1303,263.881,247.8494
4,33.5716,320.3793,304.0444
5,34.7407,396.9391,380.3237
6,35.3742,463.018,446.3932
7,36.3586,521.6114,504.8308
8,37.55,589.0285,572.1491
9,38.2836,656.2184,639.2223
