iteration,train_time_s,query_time_s,eig_time_s
0,21.7219,4.7515,
1,22.9619,4.7585,
2,23.7109,4.7534,
3,24.6143,4.7761,
4,24.681,4.7304,
5,25.9126,4.7025,
6,26.3559,4.7251,
7,27.3056,4.6513,
8,28.2702,4.6598,
9,28.8274,4.7753,
