val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.344980001449585,0.09679999947547913,0,5,,,,
,,0,5,0.0952727273106575,,,
2.332453489303589,0.10559999942779541,1,11,,,,
,,1,11,0.11709091067314148,,,
2.2346153259277344,0.1096000000834465,2,17,,,,
,,2,17,0.09563636034727097,,,
,,3,18,,2.39272403717041,0.1185000017285347,0.1184999942779541
