val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3323817253112793,0.10400000214576721,0,5,,,,
,,0,5,0.11654545366764069,,,
2.3187344074249268,0.1720000058412552,1,11,,,,
,,1,11,0.17363636195659637,,,
2.8797836303710938,0.1720000058412552,2,17,,,,
,,2,17,0.28654545545578003,,,
,,3,18,,2.312350273132324,0.15000000596046448,0.15000000596046448
