iteration,train_time_s,query_time_s,eig_time_s
0,21.1794,4.7463,
1,22.2449,4.7798,
2,23.0336,4.7526,
3,23.861,4.7466,
4,24.5188,4.7313,
5,25.7061,4.6614,
6,25.7482,4.7516,
7,26.8778,4.7456,
8,28.1282,4.5981,
9,28.23,4.7022,
