iteration,train_time_s,query_time_s,eig_time_s
0,26.1111,5.1821,
1,26.8494,5.1419,
2,27.51,5.1643,
3,28.5994,5.051,
4,29.4991,5.103,
5,30.5301,5.084,
6,31.5118,5.0801,
7,32.1941,5.0619,
8,33.602,5.0729,
9,34.3904,5.0831,
