lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,9,1.524268388748169,0.4464285671710968,0,,,,,
,,9,,,0,0.42500001192092896,,,,
0.0001442986898059786,0.0001442986898059786,10,,,,,,,,
,,19,1.3100777864456177,0.8035714030265808,1,,,,,
,,19,,,1,0.737500011920929,,,,
0.0001442986898059786,0.0001442986898059786,20,,,,,,,,
,,29,0.8377330899238586,0.875,2,,,,,
,,29,,,2,0.7875000238418579,,,,
0.0001442986898059786,0.0001442986898059786,30,,,,,,,,
,,39,0.5073757171630859,0.875,3,,,,,
,,39,,,3,0.8125,,,,
1.442986898059786e-05,1.442986898059786e-05,40,,,,,,,,
,,49,,,4,,0.6267462968826294,,,
,,49,0.43694180250167847,0.875,4,,,,,
,,49,,,4,0.8500000238418579,,,,
1.442986898059786e-05,1.442986898059786e-05,50,,,,,,,,
,,59,0.40882039070129395,0.875,5,,,,,
,,59,,,5,0.8125,,,,
1.442986898059786e-05,1.442986898059786e-05,60,,,,,,,,
,,69,0.40535539388656616,0.875,6,,,,,
,,69,,,6,0.875,,,,
1.442986898059786e-05,1.442986898059786e-05,70,,,,,,,,
,,79,0.40899983048439026,0.875,7,,,,,
,,79,,,7,0.875,,,,
1.4429868980597862e-06,1.4429868980597862e-06,80,,,,,,,,
,,89,0.40290048718452454,0.875,8,,,,,
,,89,,,8,0.8125,,,,
1.4429868980597862e-06,1.4429868980597862e-06,90,,,,,,,,
,,99,,,9,,0.4945090413093567,,,
,,99,0.4029472768306732,0.875,9,,,,,
,,99,,,9,0.8374999761581421,,,,
1.4429868980597862e-06,1.4429868980597862e-06,100,,,,,,,,
,,109,0.40656524896621704,0.875,10,,,,,
,,109,,,10,0.824999988079071,,,,
1.4429868980597862e-06,1.4429868980597862e-06,110,,,,,,,,
,,119,0.404500812292099,0.875,11,,,,,
,,119,,,11,0.824999988079071,,,,
1.4429868980597863e-07,1.4429868980597863e-07,120,,,,,,,,
,,129,0.40228471159935,0.875,12,,,,,
,,129,,,12,0.8374999761581421,,,,
1.4429868980597863e-07,1.4429868980597863e-07,130,,,,,,,,
,,139,0.402143269777298,0.875,13,,,,,
,,139,,,13,0.800000011920929,,,,
1.4429868980597863e-07,1.4429868980597863e-07,140,,,,,,,,
,,149,,,14,,0.8656469583511353,,,
,,149,0.4058854281902313,0.875,14,,,,,
,,149,,,14,0.887499988079071,,,,
1.4429868980597863e-07,1.4429868980597863e-07,150,,,,,,,,
,,159,0.40374165773391724,0.875,15,,,,,
,,159,,,15,0.8374999761581421,,,,
1.4429868980597864e-08,1.4429868980597864e-08,160,,,,,,,,
,,169,0.40276002883911133,0.875,16,,,,,
,,169,,,16,0.8374999761581421,,,,
,,170,,,17,,,0.7485734820365906,0.9324444532394409,0.3977060914039612
