iteration,train_time_s,query_time_s,eig_time_s
0,39.3208,72.0265,
1,49.9103,115.3079,
2,46.6967,174.2921,
3,52.1085,210.743,
4,52.496,251.4709,
5,65.9178,315.1135,
6,76.5958,339.0097,
7,67.9335,398.6828,
8,73.9335,443.6407,
9,72.1032,495.7897,
