iteration,train_time_s,query_time_s,eig_time_s
0,33.7412,6.0472,
1,42.8266,6.4027,
2,43.8728,6.432,
3,45.0197,6.3833,
4,40.9441,6.2793,
5,47.565,6.1584,
6,44.5614,6.2555,
7,45.4515,6.1918,
8,50.9189,6.3348,
9,50.28,6.1811,
