val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.332045793533325,0.1080000028014183,0,5,,,,
,,0,5,0.11909090727567673,,,
2.322810411453247,0.19200000166893005,1,11,,,,
,,1,11,0.1650909036397934,,,
3.2978696823120117,0.1599999964237213,2,17,,,,
,,2,17,0.2534545361995697,,,
,,3,18,,2.3191215991973877,0.16009999811649323,0.16009999811649323
