val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.2349212169647217,0.1136000007390976,0,5,,,,
,,0,5,0.09272727370262146,,,
2.493313789367676,0.13580000400543213,1,11,,,,
,,1,11,0.11400000005960464,,,
2.559386968612671,0.13199999928474426,2,17,,,,
,,2,17,0.13672727346420288,,,
,,3,18,,2.4884097576141357,0.13989999890327454,0.13989999890327454
