iteration,train_time_s,query_time_s,eig_time_s
0,25.3216,5.1884,
1,27.0403,5.1723,
2,27.8584,5.1256,
3,28.8657,5.1403,
4,29.2012,5.1531,
5,30.5507,5.1832,
6,32.134,5.2438,
7,33.0309,5.1892,
8,34.4828,5.1416,
9,34.6773,5.165,
