lr-Adam/pg1,lr-Adam/pg2,step,train/loss,epoch,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,49,1.1170727014541626,0,,,,,,,,,,,,,,,,,,
,,49,,0,0.38334357738494873,0.902247428894043,nan,0.9399999976158142,0.4575081765651703,0.47263604402542114,,,,,,,,,,,,
,,49,,0,,,,,,,0.6646661758422852,0.48693329095840454,0.5649999976158142,0.35130953788757324,0.36374950408935547,,,,,,,
0.0001442986898059786,0.0001442986898059786,50,,,,,,,,,,,,,,,,,,,,
,,99,0.8095638751983643,1,,,,,,,,,,,,,,,,,,
,,99,,1,0.34223005175590515,0.8545761108398438,nan,0.9520000219345093,0.5496867895126343,0.5892475843429565,,,,,,,,,,,,
,,99,,1,,,,,,,0.7807767987251282,nan,0.6524999737739563,0.41581353545188904,0.420393705368042,,,,,,,
0.0001442986898059786,0.0001442986898059786,100,,,,,,,,,,,,,,,,,,,,
,,149,0.5368749499320984,2,,,,,,,,,,,,,,,,,,
,,149,,2,0.3240202069282532,0.8106417655944824,nan,0.9559999704360962,0.551347017288208,0.5880120992660522,,,,,,,,,,,,
,,149,,2,,,,,,,0.8063020706176758,nan,0.6600000262260437,0.44560518860816956,0.44615691900253296,,,,,,,
0.0001442986898059786,0.0001442986898059786,150,,,,,,,,,,,,,,,,,,,,
,,199,0.7475965023040771,3,,,,,,,,,,,,,,,,,,
,,199,,3,0.2568497955799103,0.8794862031936646,nan,0.949999988079071,0.5102943778038025,0.5450975298881531,,,,,,,,,,,,
,,199,,3,,,,,,,0.7724332213401794,nan,0.6800000071525574,0.46539682149887085,0.4689570963382721,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,200,,,,,,,,,,,,,,,,,,,,
,,249,1.344679355621338,4,,,,,,,,,,,,,,,,,,
,,249,,4,0.21536000072956085,0.8705170750617981,nan,0.9539999961853027,0.5219506621360779,0.564841628074646,,,,,,,,,,,,
,,249,,4,,,,,,,0.8725284934043884,nan,0.7799999713897705,0.5474504232406616,0.5675305128097534,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,250,,,,,,,,,,,,,,,,,,,,
,,299,0.6249005794525146,5,,,,,,,,,,,,,,,,,,
,,299,,5,0.21741941571235657,0.8223291635513306,nan,0.9520000219345093,0.5306621193885803,0.5682922601699829,,,,,,,,,,,,
,,299,,5,,,,,,,0.8742215037345886,nan,0.7350000143051147,0.5100992321968079,0.5163341760635376,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,300,,,,,,,,,,,,,,,,,,,,
,,349,0.27711567282676697,6,,,,,,,,,,,,,,,,,,
,,349,,6,0.2136281132698059,0.8328413367271423,nan,0.9559999704360962,0.5706621408462524,0.6110705137252808,,,,,,,,,,,,
,,349,,6,,,,,,,0.8835673332214355,nan,0.7749999761581421,0.5533334016799927,0.5689136385917664,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,350,,,,,,,,,,,,,,,,,,,,
,,399,0.4696979820728302,7,,,,,,,,,,,,,,,,,,
,,399,,7,0.2022828906774521,0.8387764096260071,nan,0.9539999961853027,0.5313470363616943,0.5657755732536316,,,,,,,,,,,,
,,399,,7,,,,,,,0.8739566802978516,nan,0.7674999833106995,0.5531151294708252,0.5596490502357483,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,400,,,,,,,,,,,,,,,,,,,,
,,449,0.45387643575668335,8,,,,,,,,,,,,,,,,,,
,,449,,8,0.2121071219444275,0.77448570728302,nan,0.9520000219345093,0.5306621193885803,0.5682922601699829,,,,,,,,,,,,
,,449,,8,,,,,,,0.8800119757652283,nan,0.7799999713897705,0.5750892758369446,0.5834729671478271,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,450,,,,,,,,,,,,,,,,,,,,
,,499,0.47737544775009155,9,,,,,,,,,,,,,,,,,,
,,499,,9,0.19962947070598602,0.8180436491966248,nan,0.9539999961853027,0.550662100315094,0.589608371257782,,,,,,,,,,,,
,,499,,9,,,,,,,0.8945567011833191,nan,0.75,0.5382837057113647,0.5520915985107422,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,500,,,,,,,,,,,,,,,,,,,,
,,549,1.1405854225158691,10,,,,,,,,,,,,,,,,,,
,,549,,10,0.20287591218948364,0.8098632097244263,nan,0.9520000219345093,0.5306621193885803,0.5649255514144897,,,,,,,,,,,,
,,549,,10,,,,,,,0.8650529980659485,nan,0.75,0.5490872859954834,0.5562602281570435,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,550,,,,,,,,,,,,,,,,,,,,
,,599,0.7363895773887634,11,,,,,,,,,,,,,,,,,,
,,599,,11,0.21178202331066132,0.8092981576919556,nan,0.9520000219345093,0.5306621193885803,0.5649255514144897,,,,,,,,,,,,
,,599,,11,,,,,,,0.9154729843139648,nan,0.7875000238418579,0.5821329355239868,0.5956095457077026,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,600,,,,,,,,,,,,,,,,,,,,
,,649,0.8535113334655762,12,,,,,,,,,,,,,,,,,,
,,649,,12,0.19598466157913208,0.8137125372886658,nan,0.9520000219345093,0.5306621193885803,0.5649255514144897,,,,,,,,,,,,
,,649,,12,,,,,,,0.8862215280532837,nan,0.7649999856948853,0.547599196434021,0.5642677545547485,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,650,,,,,,,,,,,,,,,,,,,,
,,699,0.3102976977825165,13,,,,,,,,,,,,,,,,,,
,,699,,13,0.1990264356136322,0.8096011281013489,nan,0.9539999961853027,0.550662100315094,0.589608371257782,,,,,,,,,,,,
,,699,,13,,,,,,,0.8963832259178162,nan,0.762499988079071,0.5484623312950134,0.5626642107963562,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,700,,,,,,,,,,,,,,,,,,,,
,,749,0.6190445423126221,14,,,,,,,,,,,,,,,,,,
,,749,,14,0.21444976329803467,0.784342885017395,nan,0.9539999961853027,0.550662100315094,0.589608371257782,,,,,,,,,,,,
,,749,,14,,,,,,,0.9091717004776001,nan,0.7950000166893005,0.5722222328186035,0.5850074291229248,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,750,,,,,,,,,,,,,,,,,,,,
,,799,0.7586199641227722,15,,,,,,,,,,,,,,,,,,
,,799,,15,0.189942866563797,0.8485439419746399,nan,0.9559999704360962,0.551347017288208,0.5904611945152283,,,,,,,,,,,,
,,799,,15,,,,,,,0.870251476764679,nan,0.7649999856948853,0.5448115468025208,0.5560379028320312,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,800,,,,,,,,,,,,,,,,,,,,
,,849,0.60135817527771,16,,,,,,,,,,,,,,,,,,
,,849,,16,0.22299015522003174,0.7746309638023376,nan,0.9520000219345093,0.5306621193885803,0.5649255514144897,,,,,,,,,,,,
