iteration,train_time_s,query_time_s,eig_time_s
0,21.3935,6.9067,
1,22.9768,6.8393,
2,23.6591,6.7875,
3,24.4958,6.8032,
4,25.1042,6.8282,
5,26.1518,6.7761,
6,26.3706,6.8338,
7,27.6467,6.7822,
8,28.6569,6.8389,
9,28.8736,6.7411,
