lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,37,0.6303369402885437,0.8392857313156128,0,,,,,
,,37,,,0,0.7833333611488342,,,,
0.0001442986898059786,0.0001442986898059786,38,,,,,,,,
,,49,,,1,,1.0153179168701172,,,
,,75,0.3931241035461426,0.8928571343421936,1,,,,,
,,75,,,1,0.8766666650772095,,,,
0.0001442986898059786,0.0001442986898059786,76,,,,,,,,
,,99,,,2,,0.6676734685897827,,,
,,113,0.37503761053085327,0.8928571343421936,2,,,,,
,,113,,,2,0.9166666865348816,,,,
0.0001442986898059786,0.0001442986898059786,114,,,,,,,,
,,149,,,3,,0.5265900492668152,,,
,,151,0.306941419839859,0.8928571343421936,3,,,,,
,,151,,,3,0.9300000071525574,,,,
1.442986898059786e-05,1.442986898059786e-05,152,,,,,,,,
,,189,0.3381316661834717,0.8928571343421936,4,,,,,
,,189,,,4,0.9233333468437195,,,,
1.442986898059786e-05,1.442986898059786e-05,190,,,,,,,,
,,199,,,5,,0.07253403961658478,,,
,,227,0.3253050744533539,0.8928571343421936,5,,,,,
,,227,,,5,0.9333333373069763,,,,
1.442986898059786e-05,1.442986898059786e-05,228,,,,,,,,
,,249,,,6,,0.32334133982658386,,,
,,265,0.30529138445854187,0.8928571343421936,6,,,,,
,,265,,,6,0.9333333373069763,,,,
1.442986898059786e-05,1.442986898059786e-05,266,,,,,,,,
,,299,,,7,,0.3526719808578491,,,
,,303,0.298530638217926,0.8928571343421936,7,,,,,
,,303,,,7,0.9366666674613953,,,,
1.4429868980597862e-06,1.4429868980597862e-06,304,,,,,,,,
,,341,0.31681403517723083,0.8928571343421936,8,,,,,
,,341,,,8,0.9366666674613953,,,,
1.4429868980597862e-06,1.4429868980597862e-06,342,,,,,,,,
,,349,,,9,,0.41110679507255554,,,
,,379,0.2989056408405304,0.8928571343421936,9,,,,,
,,379,,,9,0.9300000071525574,,,,
1.4429868980597862e-06,1.4429868980597862e-06,380,,,,,,,,
,,399,,,10,,0.17436304688453674,,,
,,417,0.2894411087036133,0.8928571343421936,10,,,,,
,,417,,,10,0.9333333373069763,,,,
1.4429868980597862e-06,1.4429868980597862e-06,418,,,,,,,,
,,449,,,11,,0.03788984194397926,,,
,,455,0.28085702657699585,0.8928571343421936,11,,,,,
,,455,,,11,0.9333333373069763,,,,
1.4429868980597863e-07,1.4429868980597863e-07,456,,,,,,,,
,,493,0.2813129425048828,0.8928571343421936,12,,,,,
,,493,,,12,0.9399999976158142,,,,
1.4429868980597863e-07,1.4429868980597863e-07,494,,,,,,,,
,,499,,,13,,0.2200792133808136,,,
,,531,0.2855773866176605,0.8928571343421936,13,,,,,
,,531,,,13,0.9333333373069763,,,,
1.4429868980597863e-07,1.4429868980597863e-07,532,,,,,,,,
,,549,,,14,,0.046929359436035156,,,
,,569,0.29919952154159546,0.8928571343421936,14,,,,,
,,569,,,14,0.9366666674613953,,,,
1.4429868980597863e-07,1.4429868980597863e-07,570,,,,,,,,
,,599,,,15,,0.601996660232544,,,
,,607,0.2945462167263031,0.8928571343421936,15,,,,,
,,607,,,15,0.9399999976158142,,,,
1.4429868980597864e-08,1.4429868980597864e-08,608,,,,,,,,
,,645,0.3035758435726166,0.8928571343421936,16,,,,,
,,645,,,16,0.9266666769981384,,,,
,,646,,,17,,,0.26479068398475647,0.9295555353164673,0.39592188596725464
