iteration,train_time_s,query_time_s,eig_time_s
0,42.233,90.9636,83.3909
1,47.2864,118.8155,111.5143
2,64.5678,145.1093,137.6828
3,86.7264,164.7798,157.2433
4,81.3722,208.3337,198.783
5,94.9852,290.4082,280.9399
6,91.5165,316.5522,305.9665
7,99.7361,362.222,352.2488
8,105.8694,403.0598,393.5028
9,106.1127,472.5188,462.7187
