iteration,train_time_s,query_time_s,eig_time_s
0,35.0071,5.5937,
1,44.5268,5.7436,
2,44.012,5.7442,
3,48.3116,5.7393,
4,45.685,5.513,
5,67.8712,5.4842,
6,46.7049,5.4929,
7,50.3667,5.6166,
8,51.7116,5.6682,
9,50.638,5.5643,
