val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.360753059387207,0.10279999673366547,0,5,,,,
,,0,5,0.05709090828895569,,,
2.339315414428711,0.12839999794960022,1,11,,,,
,,1,11,0.1467272788286209,,,
3.470038652420044,0.16179999709129333,2,17,,,,
,,2,17,0.12509091198444366,,,
,,3,18,,3.4744789600372314,0.16259999573230743,0.16260001063346863
