iteration,train_time_s,query_time_s,eig_time_s
0,37.0473,5.5113,
1,48.3523,5.4467,
2,40.136,5.3954,
3,45.5652,5.5393,
4,46.6758,5.5377,
5,54.2515,5.4931,
6,53.0137,5.5637,
7,49.3259,5.5935,
8,56.4623,5.3936,
9,57.7485,5.7045,
