iteration,train_time_s,query_time_s,eig_time_s
0,21.2443,3.4082,
1,22.1793,3.4686,
2,23.2067,3.4616,
3,23.8995,3.4214,
4,24.7751,3.4609,
5,25.8103,3.4482,
6,25.9733,3.4298,
7,27.1598,3.3998,
8,28.0478,3.4675,
9,28.5997,3.425,
