iteration,train_time_s,query_time_s,eig_time_s
0,43.4133,87.4693,80.3745
1,55.0066,119.7896,112.2692
2,57.2301,156.9533,149.3964
3,74.5727,166.5042,159.0766
4,90.6225,192.4426,182.6142
5,87.9827,277.3603,267.1751
6,92.7619,305.7832,295.5824
7,104.019,346.5547,336.8396
8,104.1877,382.2058,372.262
9,100.2515,445.6358,435.8564
