val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.2984564304351807,0.1080000028014183,0,5,,,,
,,0,5,0.10072727501392365,,,
2.2525382041931152,0.15600000321865082,1,11,,,,
,,1,11,0.13127273321151733,,,
2.218620538711548,0.1679999977350235,2,17,,,,
,,2,17,0.20509091019630432,,,
,,3,18,,2.23406982421875,0.18230000138282776,0.18230000138282776
