iteration,train_time_s,query_time_s,eig_time_s
0,21.6374,89.8693,83.8763
1,22.9784,143.5362,137.3008
2,23.7627,201.5197,195.4497
3,24.6223,255.6351,249.344
4,25.1657,308.4942,302.2954
5,26.4409,389.0501,382.7923
6,26.7384,450.2726,443.9594
7,27.682,509.1658,502.5782
8,28.9625,573.432,567.0342
9,29.4699,641.3536,635.0952
