lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,6,1.5102325677871704,0.7039635181427002,nan,0.5839999914169312,0.20000000298023224,0.1474747359752655,0,,,,,,,,,,,,,
,,6,,,,,,,0,0.6526949405670166,0.2734096050262451,0.36000001430511475,0.36247140169143677,0.21531963348388672,,,,,,,,
0.0001442986898059786,0.0001442986898059786,7,,,,,,,,,,,,,,,,,,,,
,,13,1.3788940906524658,0.6527408957481384,nan,0.6140000224113464,0.21694914996623993,0.1817118525505066,1,,,,,,,,,,,,,
,,13,,,,,,,1,0.7571654915809631,nan,0.7200000286102295,0.33867278695106506,0.3315555453300476,,,,,,,,
0.0001442986898059786,0.0001442986898059786,14,,,,,,,,,,,,,,,,,,,,
,,20,1.1891710758209229,0.6670567393302917,nan,0.8859999775886536,0.3795216977596283,0.3627116084098816,2,,,,,,,,,,,,,
,,20,,,,,,,2,0.8910512924194336,nan,0.6399999856948853,0.49153319001197815,0.4692307412624359,,,,,,,,
0.0001442986898059786,0.0001442986898059786,21,,,,,,,,,,,,,,,,,,,,
,,27,0.9124552011489868,0.6994953751564026,nan,0.9200000166893005,0.39339059591293335,0.37696823477745056,3,,,,,,,,,,,,,
,,27,,,,,,,3,0.7746689915657043,nan,0.6600000262260437,0.3107551634311676,0.28499025106430054,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,28,,,,,,,,,,,,,,,,,,,,
,,34,0.696040153503418,0.7424089312553406,nan,0.9160000085830688,0.38935065269470215,0.3751174807548523,4,,,,,,,,,,,,,
,,34,,,,,,,4,0.9442623257637024,nan,0.7799999713897705,0.6010297536849976,0.5155311822891235,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,35,,,,,,,,,,,,,,,,,,,,
,,41,0.5784001350402832,0.7468679547309875,nan,0.9259999990463257,0.39455538988113403,0.37942275404930115,5,,,,,,,,,,,,,
,,41,,,,,,,5,0.926567018032074,nan,0.7400000095367432,0.35102975368499756,0.3285285532474518,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,42,,,,,,,,,,,,,,,,,,,,
,,48,0.5099419951438904,0.7531238794326782,nan,0.9259999990463257,0.39455538988113403,0.37957334518432617,6,,,,,,,,,,,,,
,,48,,,,,,,6,0.8959383368492126,nan,0.7599999904632568,0.590503454208374,0.5880952477455139,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,49,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,7,,,,,,0.8029754161834717,,,,,,,
,,55,0.4736916124820709,0.7590842247009277,nan,0.9259999990463257,0.39455538988113403,0.37957334518432617,7,,,,,,,,,,,,,
,,55,,,,,,,7,0.8440295457839966,nan,0.7799999713897705,0.41521739959716797,0.41794466972351074,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,56,,,,,,,,,,,,,,,,,,,,
,,62,0.45052382349967957,0.7617905139923096,nan,0.9240000247955322,0.3929804265499115,0.3785942494869232,8,,,,,,,,,,,,,
,,62,,,,,,,8,0.9290575385093689,nan,0.7599999904632568,0.3615560531616211,0.3333333432674408,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,63,,,,,,,,,,,,,,,,,,,,
,,69,0.4436849355697632,0.7611953020095825,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,9,,,,,,,,,,,,,
,,69,,,,,,,9,0.9656527638435364,nan,0.800000011920929,0.5702517032623291,0.5481781363487244,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,70,,,,,,,,,,,,,,,,,,,,
,,76,0.43228602409362793,0.7604779005050659,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,10,,,,,,,,,,,,,
,,76,,,,,,,10,0.8792057037353516,nan,0.7799999713897705,0.413386732339859,0.40444445610046387,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,77,,,,,,,,,,,,,,,,,,,,
,,83,0.43528369069099426,0.7610241770744324,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,11,,,,,,,,,,,,,
,,83,,,,,,,11,0.9144649505615234,nan,0.7799999713897705,0.413386732339859,0.4146938920021057,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,84,,,,,,,,,,,,,,,,,,,,
,,90,0.43544816970825195,0.7601722478866577,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,12,,,,,,,,,,,,,
,,90,,,,,,,12,0.8805078864097595,nan,0.699999988079071,0.5231121778488159,0.5014435052871704,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,91,,,,,,,,,,,,,,,,,,,,
,,97,0.4367373287677765,0.7603650689125061,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,13,,,,,,,,,,,,,
,,97,,,,,,,13,0.9289092421531677,0.6112579107284546,0.7400000095367432,0.41083139181137085,0.4251020550727844,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,98,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,14,,,,,,0.8752076625823975,,,,,,,
,,104,0.4414796829223633,0.7591046690940857,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,14,,,,,,,,,,,,,
,,104,,,,,,,14,0.905613362789154,nan,0.800000011920929,0.5702517032623291,0.541853666305542,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,105,,,,,,,,,,,,,,,,,,,,
,,111,0.4405250549316406,0.7595489621162415,nan,0.9279999732971191,0.39524030685424805,0.3804044723510742,15,,,,,,,,,,,,,
,,111,,,,,,,15,0.9160369038581848,nan,0.800000011920929,0.4220823645591736,0.4228571355342865,,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,112,,,,,,,,,,,,,,,,,,,,
,,118,0.4411645829677582,0.7584144473075867,nan,0.9259999990463257,0.39455538988113403,0.37957334518432617,16,,,,,,,,,,,,,
,,118,,,,,,,16,0.9216605424880981,nan,0.7799999713897705,0.37025171518325806,0.3392307758331299,,,,,,,,
