val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.2994112968444824,0.10639999806880951,0,5,,,,,,,
,,0,5,0.0825454518198967,,,,,,
2.2680130004882812,0.12319999933242798,1,11,,,,,,,
,,1,11,0.11527273058891296,,,,,,
2.2524585723876953,0.19519999623298645,2,17,,,,,,,
,,2,17,0.13836362957954407,,,,,,
2.2146449089050293,0.20239999890327454,3,23,,,,,,,
,,3,23,0.16581818461418152,,,,,,
2.2073776721954346,0.2168000042438507,4,29,,,,,,,
,,4,29,0.2003636360168457,,,,,,
2.5383944511413574,0.2272000014781952,5,35,,,,,,,
,,5,35,0.22072727978229523,,,,,,
2.045011281967163,0.2856000065803528,6,41,,,,,,,
,,6,41,0.23145455121994019,,,,,,
2.2862770557403564,0.2752000093460083,7,47,,,,,,,
,,7,47,0.2476363629102707,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,2.017587900161743,,,
2.223431348800659,0.25679999589920044,8,53,,,,,,,
,,8,53,0.24236363172531128,,,,,,
2.125974655151367,0.25519999861717224,9,59,,,,,,,
,,9,59,0.26818183064460754,,,,,,
2.3265740871429443,0.2759999930858612,10,65,,,,,,,
,,10,65,0.2879999876022339,,,,,,
1.7914717197418213,0.328000009059906,11,71,,,,,,,
,,11,71,0.28672727942466736,,,,,,
2.1186392307281494,0.2800000011920929,12,77,,,,,,,
,,12,77,0.3047272861003876,,,,,,
2.329162836074829,0.2712000012397766,13,83,,,,,,,
,,13,83,0.3245454430580139,,,,,,
2.015798807144165,0.3375999927520752,14,89,,,,,,,
,,14,89,0.31218183040618896,,,,,,
1.7281782627105713,0.36640000343322754,15,95,,,,,,,
,,15,95,0.36454546451568604,,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,,
,,16,99,,,,1.6355820894241333,,,
1.7779150009155273,0.36880001425743103,16,101,,,,,,,
,,16,101,0.360909104347229,,,,,,
1.8857691287994385,0.3303999900817871,17,107,,,,,,,
,,17,107,0.3867272734642029,,,,,,
1.785976767539978,0.3840000033378601,18,113,,,,,,,
,,18,113,0.3921818137168884,,,,,,
1.613324761390686,0.4424000084400177,19,119,,,,,,,
,,19,119,0.3736363649368286,,,,,,
2.087380886077881,0.36640000343322754,20,125,,,,,,,
,,20,125,0.42472726106643677,,,,,,
1.6258113384246826,0.42719998955726624,21,131,,,,,,,
,,21,131,0.4232727289199829,,,,,,
2.0300323963165283,0.3264000117778778,22,137,,,,,,,
,,22,137,0.4365454614162445,,,,,,
1.8560750484466553,0.3808000087738037,23,143,,,,,,,
