lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/auroc,val/av_prec,val/acc,val/w_acc,val/av_f1,epoch,train/auroc,train/av_prec,train/acc,train/w_acc,train/av_f1,train/loss,test/loss,test/auroc,test/av_prec,test/acc,test/w_acc,test/av_f1,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,,,,,,,,,,,,,
,,11,1.4827462434768677,0.5928093791007996,nan,0.3540000021457672,0.20000000298023224,0.10457901656627655,0,,,,,,,,,,,,,
,,11,,,,,,,0,0.6222885251045227,nan,0.3777777850627899,0.18595711886882782,0.19726718962192535,,,,,,,,
0.0001442986898059786,0.0001442986898059786,12,,,,,,,,,,,,,,,,,,,,
,,23,1.1721839904785156,0.546461284160614,nan,0.4339999854564667,0.22739724814891815,0.15933877229690552,1,,,,,,,,,,,,,
,,23,,,,,,,1,0.7704744935035706,nan,0.7333333492279053,0.4001847803592682,0.37856921553611755,,,,,,,,
0.0001442986898059786,0.0001442986898059786,24,,,,,,,,,,,,,,,,,,,,
,,35,0.732747495174408,0.577125072479248,nan,0.8799999952316284,0.38013699650764465,0.36056405305862427,2,,,,,,,,,,,,,
,,35,,,,,,,2,0.77880859375,nan,0.7777777910232544,0.37930527329444885,0.3411572277545929,,,,,,,,
0.0001442986898059786,0.0001442986898059786,36,,,,,,,,,,,,,,,,,,,,
,,47,0.3517843186855316,0.8396633267402649,nan,0.9340000152587891,0.3981851041316986,0.38273608684539795,3,,,,,,,,,,,,,
,,47,,,,,,,3,0.8432995080947876,nan,0.7666666507720947,0.372062087059021,0.33516746759414673,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,48,,,,,,,,,,,,,,,,,,,,
,,49,,,,,,,4,,,,,,0.26686254143714905,,,,,,,
,,59,0.38192442059516907,0.8123448491096497,nan,0.9359999895095825,0.3993150591850281,0.3834912180900574,4,,,,,,,,,,,,,
,,59,,,,,,,4,0.9223200082778931,nan,0.800000011920929,0.38787880539894104,0.34960299730300903,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,60,,,,,,,,,,,,,,,,,,,,
,,71,0.3599523603916168,0.8126479983329773,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,5,,,,,,,,,,,,,
,,71,,,,,,,5,0.8786522150039673,nan,0.7555555701255798,0.4407612681388855,0.45734015107154846,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,72,,,,,,,,,,,,,,,,,,,,
,,83,0.35976505279541016,0.8168802261352539,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,6,,,,,,,,,,,,,
,,83,,,,,,,6,0.8991166353225708,nan,0.7777777910232544,0.42442721128463745,0.41832679510116577,,,,,,,,
1.442986898059786e-05,1.442986898059786e-05,84,,,,,,,,,,,,,,,,,,,,
,,95,0.34947389364242554,0.8175428509712219,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,7,,,,,,,,,,,,,
,,95,,,,,,,7,0.8667990565299988,nan,0.7888888716697693,0.3841833174228668,0.3477396070957184,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,96,,,,,,,,,,,,,,,,,,,,
,,99,,,,,,,8,,,,,,0.3900313377380371,,,,,,,
,,107,0.3710986375808716,0.7890576720237732,nan,0.9340000152587891,0.39863014221191406,0.3828086256980896,8,,,,,,,,,,,,,
,,107,,,,,,,8,0.8895822763442993,nan,0.7777777910232544,0.37930527329444885,0.3408467471599579,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,108,,,,,,,,,,,,,,,,,,,,
,,119,0.3550271987915039,0.8166549801826477,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,9,,,,,,,,,,,,,
,,119,,,,,,,9,0.9173130989074707,0.7203419208526611,0.800000011920929,0.4887288212776184,0.5257788896560669,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,120,,,,,,,,,,,,,,,,,,,,
,,131,0.3643004894256592,0.7919242978096008,nan,0.9340000152587891,0.39863014221191406,0.3828086256980896,10,,,,,,,,,,,,,
,,131,,,,,,,10,0.8517650961875916,nan,0.7444444298744202,0.3895787000656128,0.37478160858154297,,,,,,,,
1.4429868980597862e-06,1.4429868980597862e-06,132,,,,,,,,,,,,,,,,,,,,
,,143,0.3780350685119629,0.786147952079773,nan,0.9340000152587891,0.39863014221191406,0.3828086256980896,11,,,,,,,,,,,,,
,,143,,,,,,,11,0.9394975900650024,nan,0.7777777910232544,0.4232446551322937,0.41791439056396484,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,144,,,,,,,,,,,,,,,,,,,,
,,149,,,,,,,12,,,,,,0.8161041140556335,,,,,,,
,,155,0.3517002463340759,0.8163478970527649,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,12,,,,,,,,,,,,,
,,155,,,,,,,12,0.9333410263061523,nan,0.7777777910232544,0.4505174160003662,0.467110812664032,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,156,,,,,,,,,,,,,,,,,,,,
,,167,0.3643958866596222,0.8001567125320435,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,13,,,,,,,,,,,,,
,,167,,,,,,,13,0.8817429542541504,nan,0.8111110925674438,0.5102735161781311,0.5366779565811157,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,168,,,,,,,,,,,,,,,,,,,,
,,179,0.35060903429985046,0.8193790316581726,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,14,,,,,,,,,,,,,
,,179,,,,,,,14,0.8921909332275391,nan,0.7555555701255798,0.3648189306259155,0.3353308439254761,,,,,,,,
1.4429868980597863e-07,1.4429868980597863e-07,180,,,,,,,,,,,,,,,,,,,,
,,191,0.3374055027961731,0.8269886374473572,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,15,,,,,,,,,,,,,
,,191,,,,,,,15,0.926739513874054,nan,0.7888888716697693,0.42812269926071167,0.42246824502944946,,,,,,,,
1.4429868980597864e-08,1.4429868980597864e-08,192,,,,,,,,,,,,,,,,,,,,
,,199,,,,,,,16,,,,,,0.49090492725372314,,,,,,,
,,203,0.36006152629852295,0.8148176074028015,nan,0.9359999895095825,0.3993150591850281,0.3836367428302765,16,,,,,,,,,,,,,
,,203,,,,,,,16,0.9226873517036438,nan,0.8444444537162781,0.5,0.4977152347564697,,,,,,,,
