iteration,train_time_s,query_time_s,eig_time_s
0,50.4012,5.2546,
1,46.5439,5.2628,
2,42.1357,5.6456,
3,42.1884,5.4388,
4,46.2763,5.6387,
5,53.9935,5.4237,
6,54.9619,5.3135,
7,45.5626,5.5226,
8,48.9658,5.5389,
9,48.694,5.4376,
