iteration,train_time_s,query_time_s,eig_time_s
0,21.3021,6.8804,
1,22.6532,6.841,
2,23.182,6.7826,
3,24.1814,6.811,
4,24.9409,6.7762,
5,26.0885,6.8177,
6,26.24,6.8031,
7,27.4123,6.8283,
8,28.8389,6.7763,
9,28.7499,6.7278,
