lr-Adam/pg1,lr-Adam/pg2,step,val/loss,val/acc,epoch,train/acc,train/loss,test/loss,test/acc,test/bacc
0.0001442986898059786,0.0001442986898059786,0,,,,,,,,
,,43,0.7342861294746399,0.7599999904632568,0,,,,,
,,43,,,0,0.8342857360839844,,,,
0.0001442986898059786,0.0001442986898059786,44,,,,,,,,
,,49,,,1,,0.7362049221992493,,,
,,87,0.7520686984062195,0.7400000095367432,1,,,,,
,,87,,,1,0.9342857003211975,,,,
0.0001442986898059786,0.0001442986898059786,88,,,,,,,,
,,99,,,2,,0.384515643119812,,,
,,131,0.9242815971374512,0.699999988079071,2,,,,,
,,131,,,2,0.9428571462631226,,,,
0.0001442986898059786,0.0001442986898059786,132,,,,,,,,
,,149,,,3,,0.16622178256511688,,,
,,175,0.6852520704269409,0.800000011920929,3,,,,,
,,175,,,3,0.9399999976158142,,,,
1.442986898059786e-05,1.442986898059786e-05,176,,,,,,,,
,,199,,,4,,0.40924906730651855,,,
,,219,0.6655712127685547,0.800000011920929,4,,,,,
,,219,,,4,0.9457142949104309,,,,
1.442986898059786e-05,1.442986898059786e-05,220,,,,,,,,
,,249,,,5,,0.7396776676177979,,,
,,263,0.6583402752876282,0.800000011920929,5,,,,,
,,263,,,5,0.9485714435577393,,,,
1.442986898059786e-05,1.442986898059786e-05,264,,,,,,,,
,,299,,,6,,0.07498566806316376,,,
,,307,0.6605050563812256,0.800000011920929,6,,,,,
,,307,,,6,0.9485714435577393,,,,
1.442986898059786e-05,1.442986898059786e-05,308,,,,,,,,
,,349,,,7,,0.054681405425071716,,,
,,351,0.6416787505149841,0.800000011920929,7,,,,,
,,351,,,7,0.9485714435577393,,,,
1.4429868980597862e-06,1.4429868980597862e-06,352,,,,,,,,
,,395,0.6440239548683167,0.800000011920929,8,,,,,
,,395,,,8,0.9457142949104309,,,,
1.4429868980597862e-06,1.4429868980597862e-06,396,,,,,,,,
,,399,,,9,,0.8352018594741821,,,
,,439,0.640106737613678,0.800000011920929,9,,,,,
,,439,,,9,0.9514285922050476,,,,
1.4429868980597862e-06,1.4429868980597862e-06,440,,,,,,,,
,,449,,,10,,0.03120538592338562,,,
,,483,0.6438652276992798,0.800000011920929,10,,,,,
,,483,,,10,0.9514285922050476,,,,
1.4429868980597862e-06,1.4429868980597862e-06,484,,,,,,,,
,,499,,,11,,0.5769266486167908,,,
,,527,0.6607775688171387,0.800000011920929,11,,,,,
,,527,,,11,0.9514285922050476,,,,
1.4429868980597863e-07,1.4429868980597863e-07,528,,,,,,,,
,,549,,,12,,0.04098142683506012,,,
,,571,0.6434901356697083,0.800000011920929,12,,,,,
,,571,,,12,0.9514285922050476,,,,
1.4429868980597863e-07,1.4429868980597863e-07,572,,,,,,,,
,,599,,,13,,0.2244921624660492,,,
,,615,0.6464994549751282,0.800000011920929,13,,,,,
,,615,,,13,0.9514285922050476,,,,
1.4429868980597863e-07,1.4429868980597863e-07,616,,,,,,,,
,,649,,,14,,0.07316282391548157,,,
,,659,0.6484156847000122,0.800000011920929,14,,,,,
,,659,,,14,0.9514285922050476,,,,
1.4429868980597863e-07,1.4429868980597863e-07,660,,,,,,,,
,,699,,,15,,0.04992616921663284,,,
,,703,0.6437898278236389,0.800000011920929,15,,,,,
,,703,,,15,0.9485714435577393,,,,
1.4429868980597864e-08,1.4429868980597864e-08,704,,,,,,,,
,,747,0.636854887008667,0.800000011920929,16,,,,,
,,747,,,16,0.9428571462631226,,,,
,,748,,,17,,,0.2706875205039978,0.929111123085022,0.3961172103881836
