iteration,train_time_s,query_time_s,eig_time_s
0,24.1234,188.6796,
1,25.7621,293.6183,
2,29.5194,415.272,
3,35.6974,520.5272,
4,41.1523,630.7908,
5,48.3493,803.3104,
6,54.3669,926.4051,
7,59.833,1031.7483,
8,32.5891,1200.4649,
9,45.1059,1346.2588,
