iteration,train_time_s,query_time_s,eig_time_s
0,22.0757,94.2343,
1,23.8498,149.9036,
2,24.4866,212.8117,
3,25.1023,265.5088,
4,25.4562,319.8901,
5,26.5195,408.1373,
6,27.0867,467.2456,
7,28.1306,526.9547,
8,29.2014,588.1854,
9,29.6982,657.616,
