iteration,train_time_s,query_time_s,eig_time_s
0,46.0489,160.7626,147.8164
1,44.5727,321.9021,309.4662
2,44.3942,356.7474,343.5112
3,49.0498,536.0889,521.9403
4,49.1325,551.8383,537.6096
5,47.9901,710.8149,697.3161
6,46.7703,718.5949,704.7104
7,51.229,745.3139,732.2569
8,46.9578,887.1451,873.0807
9,47.7867,922.2193,908.1005
