val/loss,val/acc,epoch,step,train/acc,lr-SGD/pg1,lr-SGD/pg2,train/loss,test/loss,test/acc,test/bacc
2.2659921646118164,0.10400000214576721,0,5,,,,,,,
,,0,5,0.12854544818401337,,,,,,
2.287544012069702,0.12800000607967377,1,11,,,,,,,
,,1,11,0.10072727501392365,,,,,,
2.2313849925994873,0.15600000321865082,2,17,,,,,,,
,,2,17,0.13600000739097595,,,,,,
2.8770172595977783,0.1720000058412552,3,23,,,,,,,
,,3,23,0.17709091305732727,,,,,,
3.4108474254608154,0.19200000166893005,4,29,,,,,,,
,,4,29,0.2274545431137085,,,,,,
6.666815757751465,0.14000000059604645,5,35,,,,,,,
,,5,35,0.24963636696338654,,,,,,
6.801921367645264,0.19599999487400055,6,41,,,,,,,
,,6,41,0.2805454432964325,,,,,,
5.3832573890686035,0.18799999356269836,7,47,,,,,,,
,,7,47,0.30218181014060974,,,,,,
,,,49,,0.08166666666666667,0.08166666666666667,,,,
,,8,49,,,,1.9359019994735718,,,
4.538039207458496,0.20000000298023224,8,53,,,,,,,
,,8,53,0.3209090828895569,,,,,,
3.870866060256958,0.23999999463558197,9,59,,,,,,,
,,9,59,0.3561818301677704,,,,,,
2.9199023246765137,0.25999999046325684,10,65,,,,,,,
,,10,65,0.3994545340538025,,,,,,
3.755948066711426,0.25999999046325684,11,71,,,,,,,
,,11,71,0.4161818325519562,,,,,,
2.645658493041992,0.2759999930858612,12,77,,,,,,,
,,12,77,0.430545449256897,,,,,,
2.338308095932007,0.3440000116825104,13,83,,,,,,,
,,13,83,0.4405454397201538,,,,,,
2.5136094093322754,0.3240000009536743,14,89,,,,,,,
,,14,89,0.48872727155685425,,,,,,
3.070514440536499,0.24400000274181366,15,95,,,,,,,
,,15,95,0.5061818361282349,,,,,,
,,,99,,0.09971150308006689,0.09971150308006689,,,,
,,16,99,,,,1.1570249795913696,,,
3.295565605163574,0.23199999332427979,16,101,,,,,,,
,,16,101,0.5389090776443481,,,,,,
3.964684247970581,0.30799999833106995,17,107,,,,,,,
,,17,107,0.4681818187236786,,,,,,
3.3719615936279297,0.2840000092983246,18,113,,,,,,,
,,18,113,0.5139999985694885,,,,,,
2.301539421081543,0.30799999833106995,19,119,,,,,,,
,,19,119,0.5416363477706909,,,,,,
2.6430134773254395,0.3400000035762787,20,125,,,,,,,
,,20,125,0.5803636312484741,,,,,,
4.370992183685303,0.2879999876022339,21,131,,,,,,,
,,21,131,0.5676363706588745,,,,,,
3.7626640796661377,0.23600000143051147,22,137,,,,,,,
,,22,137,0.6263636350631714,,,,,,
2.501040458679199,0.2720000147819519,23,143,,,,,,,
,,23,143,0.6278181672096252,,,,,,
,,,149,,0.09850365444235881,0.09850365444235881,,,,
,,24,149,,,,0.961174726486206,,,
2.3205668926239014,0.31200000643730164,24,149,,,,,,,
,,24,149,0.6429091095924377,,,,,,
2.483187437057495,0.35199999809265137,25,155,,,,,,,
,,25,155,0.6483636498451233,,,,,,
3.115051031112671,0.30799999833106995,26,161,,,,,,,
,,26,161,0.6910908818244934,,,,,,
3.043135166168213,0.31200000643730164,27,167,,,,,,,
,,27,167,0.6698181629180908,,,,,,
3.809995412826538,0.2840000092983246,28,173,,,,,,,
,,28,173,0.7252727150917053,,,,,,
3.1505720615386963,0.3240000009536743,29,179,,,,,,,
,,29,179,0.6785454750061035,,,,,,
4.003813743591309,0.25200000405311584,30,185,,,,,,,
,,30,185,0.7354545593261719,,,,,,
4.641812801361084,0.335999995470047,31,191,,,,,,,
,,31,191,0.7314545512199402,,,,,,
3.4118449687957764,0.2879999876022339,32,197,,,,,,,
,,32,197,0.7198181748390198,,,,,,
,,,199,,0.09637637874149779,0.09637637874149779,,,,
,,33,199,,,,0.8478630781173706,,,
2.5127689838409424,0.3160000145435333,33,203,,,,,,,
,,33,203,0.6876363754272461,,,,,,
7.7056074142456055,0.19200000166893005,34,209,,,,,,,
,,34,209,0.7192727327346802,,,,,,
5.071536064147949,0.30799999833106995,35,215,,,,,,,
,,35,215,0.6723636388778687,,,,,,
3.003458261489868,0.3840000033378601,36,221,,,,,,,
,,36,221,0.7405454516410828,,,,,,
3.236051321029663,0.35199999809265137,37,227,,,,,,,
,,37,227,0.7614545226097107,,,,,,
4.882509708404541,0.23199999332427979,38,233,,,,,,,
,,38,233,0.7587272524833679,,,,,,
12.074581146240234,0.14000000059604645,39,239,,,,,,,
,,39,239,0.5410909056663513,,,,,,
4.257688999176025,0.2639999985694885,40,245,,,,,,,
,,40,245,0.6070908904075623,,,,,,
,,,249,,0.09337000025557476,0.09337000025557476,,,,
,,41,249,,,,1.0886989831924438,,,
3.6930692195892334,0.3199999928474426,41,251,,,,,,,
,,41,251,0.6480000019073486,,,,,,
2.9246439933776855,0.3440000116825104,42,257,,,,,,,
,,42,257,0.7038182020187378,,,,,,
3.029536247253418,0.3400000035762787,43,263,,,,,,,
,,43,263,0.7592727541923523,,,,,,
3.1975135803222656,0.31200000643730164,44,269,,,,,,,
,,44,269,0.7669090628623962,,,,,,
3.7552270889282227,0.2840000092983246,45,275,,,,,,,
,,45,275,0.765818178653717,,,,,,
7.47318696975708,0.25999999046325684,46,281,,,,,,,
,,46,281,0.765818178653717,,,,,,
3.1189839839935303,0.30000001192092896,47,287,,,,,,,
,,47,287,0.7161818146705627,,,,,,
3.235670328140259,0.36399999260902405,48,293,,,,,,,
,,48,293,0.7754545211791992,,,,,,
,,,299,,0.08954150738626414,0.08954150738626414,,,,
,,49,299,,,,0.645813524723053,,,
3.788703203201294,0.328000009059906,49,299,,,,,,,
,,49,299,0.7419999837875366,,,,,,
2.9145865440368652,0.3319999873638153,50,305,,,,,,,
,,50,305,0.7883636355400085,,,,,,
2.8365650177001953,0.35199999809265137,51,311,,,,,,,
,,51,311,0.8023636341094971,,,,,,
4.075491428375244,0.3400000035762787,52,317,,,,,,,
,,52,317,0.8221818208694458,,,,,,
3.2925844192504883,0.3160000145435333,53,323,,,,,,,
,,53,323,0.8392727375030518,,,,,,
4.819306373596191,0.3479999899864197,54,329,,,,,,,
,,54,329,0.7267272472381592,,,,,,
2.8360073566436768,0.36000001430511475,55,335,,,,,,,
,,55,335,0.7574545741081238,,,,,,
4.218056678771973,0.35199999809265137,56,341,,,,,,,
,,56,341,0.8040000200271606,,,,,,
3.9445087909698486,0.31200000643730164,57,347,,,,,,,
,,57,347,0.8159999847412109,,,,,,
,,,349,,0.0849634723963284,0.0849634723963284,,,,
,,58,349,,,,0.4628469944000244,,,
3.543886661529541,0.328000009059906,58,353,,,,,,,
,,58,353,0.8389090895652771,,,,,,
3.7401108741760254,0.36000001430511475,59,359,,,,,,,
,,59,359,0.8399999737739563,,,,,,
3.826019048690796,0.3400000035762787,60,365,,,,,,,
,,60,365,0.8270909190177917,,,,,,
3.871708631515503,0.36000001430511475,61,371,,,,,,,
,,61,371,0.8445454835891724,,,,,,
4.637165546417236,0.2879999876022339,62,377,,,,,,,
,,62,377,0.8669090867042542,,,,,,
3.413992166519165,0.3799999952316284,63,383,,,,,,,
,,63,383,0.8549090623855591,,,,,,
2.778153419494629,0.37599998712539673,64,389,,,,,,,
,,64,389,0.8690909147262573,,,,,,
3.7441282272338867,0.3799999952316284,65,395,,,,,,,
,,65,395,0.845090925693512,,,,,,
,,,399,,0.07972267574208991,0.07972267574208991,,,,
,,66,399,,,,0.4348798394203186,,,
4.205660343170166,0.36800000071525574,66,401,,,,,,,
,,66,401,0.8470908999443054,,,,,,
3.706829786300659,0.3440000116825104,67,407,,,,,,,
,,67,407,0.8616363406181335,,,,,,
3.4569716453552246,0.3720000088214874,68,413,,,,,,,
,,68,413,0.8814545273780823,,,,,,
4.293935775756836,0.3479999899864197,69,419,,,,,,,
,,69,419,0.8801817893981934,,,,,,
