val/loss,val/acc,epoch,step,train/acc,test/loss,test/acc,test/bacc
2.3226468563079834,0.10740000009536743,0,5,,,,
,,0,5,0.057818181812763214,,,
2.298618793487549,0.12020000070333481,1,11,,,,
,,1,11,0.12072727084159851,,,
2.3350582122802734,0.14959999918937683,2,17,,,,
,,2,17,0.10254545509815216,,,
,,3,18,,2.3480758666992188,0.14749999344348907,0.14749999344348907
