iteration,train_time_s,query_time_s,eig_time_s
0,28.1,100.6369,84.643
1,31.2923,155.9658,139.8826
2,32.1524,219.0685,203.002
3,33.3877,271.6436,255.3697
4,33.709,325.4148,309.0333
5,34.7884,413.821,397.4315
6,35.5682,475.4642,459.01
7,37.2406,534.13,517.6026
8,37.7546,596.9584,580.2859
9,38.3161,667.2301,650.3249
