iteration,train_time_s,query_time_s,eig_time_s
0,21.4999,3.442,
1,22.6202,3.5013,
2,23.2361,3.495,
3,23.9987,3.4243,
4,24.7131,3.4867,
5,25.8268,3.4126,
6,26.2534,3.4198,
7,27.3443,3.431,
8,28.1951,3.4437,
9,28.7956,3.4412,
